,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
11132,,20026785201884841_mini_set1_DOG_v1,,False,1873889792.0,4.0,AFT-MN-08,False,50.0
11133,,146653893621509_mini_set1_TEX_DTD_v1,,False,10262493184.0,8.0,AFT-MN-08,False,50.0
11134,,2791709898683497_mini_set2_MD_6_v1,,True,5467418112.0,16.0,AFT-MN-08,False,1.0
11135,,36358216106982612_mini_set1_RSICB_v1,,False,10287060992.0,8.0,AFT-MN-08,False,50.0
11136,,195605828203461375_mini_set2_BTS_v1,,False,721811968.0,4.0,AFT-MN-08,False,50.0
11137,,2380069579983986_mini_set1_APL_v1,,False,1296672256.0,4.0,AFT-MN-08,False,50.0
11138,,57208513425314045_mini_set2_MD_6_v1,,False,115625472.0,8.0,AFT-MN-08,False,50.0
11139,,67520436910853464_mini_set1_APL_v1,,False,7523148800.0,64.0,AFT-MN-08,False,50.0
11140,,12273999249538234_mini_set1_INS_2_v1,,False,8646586880.0,64.0,AFT-MN-08,False,50.0
11141,,9844839026495437_mini_set0_CRS_v1,,False,5067746304.0,128.0,AFT-MN-08,False,50.0
11142,,43739042870611147_mini_set1_MD_5_BIS_v1,,False,9169688576.0,64.0,AFT-MN-08,False,50.0
11143,,26512172796677364_mini_set1_PLT_NET_v1,,False,260106752.0,2.0,AFT-MN-08,False,50.0
11144,,200405251601151011_mini_set0_BRD_v1,,False,10225168896.0,16.0,AFT-MN-08,False,50.0
11145,,11194402821360697_mini_set1_DOG_v1,,False,435073536.0,2.0,AFT-MN-08,False,50.0
11146,,390196724625714535_mini_set1_ACT_40_v1,,False,7006384128.0,16.0,AFT-MN-08,False,50.0
11147,,78722825466347441_mini_set1_PLT_NET_v1,,False,10123313664.0,64.0,AFT-MN-08,False,50.0
11148,,6732292911143208_mini_set2_TEX_ALOT_v1,,False,956242432.0,16.0,AFT-MN-08,False,50.0
11149,,105028648025002715_mini_set2_FNG_v1,,False,10315588608.0,32.0,AFT-MN-08,False,50.0
11150,,16854851723913895_mini_set2_AWA_v1,,False,9328585728.0,128.0,AFT-MN-08,False,50.0
11151,,276810488703654599_mini_set2_AWA_v1,,False,10283362304.0,32.0,AFT-MN-08,False,50.0
11152,,19391959358366253_mini_set2_AWA_v1,,False,10414638080.0,16.0,AFT-MN-08,False,50.0
11153,,79351574426762189_mini_set0_FLW_v1,,False,10273251328.0,8.0,AFT-MN-08,False,50.0
11154,,147197118522363878_mini_set1_INS_2_v1,,False,1411787776.0,4.0,AFT-MN-08,False,50.0
11155,,47439743702926849_mini_set2_PRT_v1,,False,120631808.0,16.0,AFT-MN-08,False,50.0
11156,,3142106321633607_mini_set1_ACT_40_v1,,False,1938352640.0,4.0,AFT-MN-08,False,50.0
11157,,19230468243808901_mini_set1_PNU_v1,,False,326646272.0,8.0,AFT-MN-08,False,50.0
11158,,17984269303693218_mini_set1_APL_v1,,False,85695488.0,2.0,AFT-MN-08,False,50.0
11159,,5741440681016975_mini_set2_FNG_v1,,False,668941824.0,8.0,AFT-MN-08,False,50.0
11160,,276415543357097278_mini_set2_AWA_v1,,False,4406940672.0,8.0,AFT-MN-08,False,50.0
11161,,14183543807001149_mini_set1_TEX_DTD_v1,,False,632167424.0,8.0,AFT-MN-08,False,50.0
11162,,91422494875536840_mini_set2_BTS_v1,,False,8813439488.0,2.0,AFT-MN-08,False,50.0
11163,,19551016930729190_mini_set2_FNG_v1,,False,10089387008.0,4.0,AFT-MN-08,False,50.0
11164,,15819684454567680_mini_set0_CRS_v1,,False,9313227776.0,16.0,AFT-MN-08,False,50.0
11165,,11358717113926078_mini_set1_MED_LF_v1,,False,10326480384.0,8.0,AFT-MN-08,False,50.0
11166,,7665136115626526_mini_set0_CRS_v1,,False,7734781952.0,256.0,AFT-MN-08,False,50.0
11167,,3256207784619692_mini_set0_RESISC_v1,,False,8218763776.0,128.0,AFT-MN-08,False,50.0
11168,,250240936319647537_mini_set0_TEX_v1,,False,2427620864.0,128.0,AFT-MN-08,False,50.0
11169,,12516680558394426_mini_set1_TEX_DTD_v1,,False,10098887680.0,64.0,AFT-MN-08,False,50.0
11170,,62121835453077910_mini_set1_PNU_v1,,False,9597219328.0,64.0,AFT-MN-08,False,50.0
11171,,12217800444857353_mini_set0_BCT_v1,,False,7023025152.0,2.0,AFT-MN-08,False,50.0
11172,,116749487380465372_mini_set2_ACT_410_v1,,False,9166532608.0,8.0,AFT-MN-08,False,50.0
11173,,65443262689596816_mini_set2_INS_v1,,False,604994048.0,2.0,AFT-MN-08,False,50.0
11174,,84642033333756543_mini_set1_ACT_40_v1,,False,10470722560.0,32.0,AFT-MN-08,False,50.0
11175,,117654693094214046_mini_set1_INS_2_v1,,False,1341368832.0,2.0,AFT-MN-08,False,50.0
11176,,141091292156482845_mini_set2_PLT_DOC_v1,,False,9448144896.0,8.0,AFT-MN-08,False,50.0
11177,,106448628277143469_mini_set2_PLT_DOC_v1,,False,814627840.0,2.0,AFT-MN-08,False,50.0
11178,,100861366947064755_mini_set0_RESISC_v1,,False,10294471680.0,4.0,AFT-MN-08,False,50.0
11179,,13843111738074416_mini_set0_RESISC_v1,,False,10311008768.0,8.0,AFT-MN-08,False,50.0
11180,,1222064804068996_mini_set1_MED_LF_v1,,False,6557369856.0,8.0,AFT-MN-08,False,50.0
11181,,71456211193604450_mini_set2_AWA_v1,,False,9930187776.0,16.0,AFT-MN-08,False,50.0
11182,,85922616873958672_mini_set2_PLT_DOC_v1,,False,478525952.0,8.0,AFT-MN-08,False,50.0
11183,,89190676175568362_mini_set0_TEX_v1,,False,1791892992.0,32.0,AFT-MN-08,False,50.0
11184,,51587352151292256_mini_set2_PLT_DOC_v1,,False,4945639936.0,16.0,AFT-MN-08,False,50.0
11185,,52345761925959054_mini_set1_DOG_v1,,False,87445504.0,2.0,AFT-MN-08,False,50.0
11186,,6761036981921006_mini_set2_MD_6_v1,,False,444788736.0,4.0,AFT-MN-08,False,50.0
11187,,99920913603280392_mini_set1_MED_LF_v1,,False,7047235072.0,128.0,AFT-MN-08,False,50.0
11188,,80872514843077292_mini_set2_PLT_DOC_v1,,False,10374223360.0,4.0,AFT-MN-08,False,50.0
11189,,3815731039281254_mini_set0_TEX_v1,,False,10359998464.0,2.0,AFT-MN-08,False,50.0
11190,,5042762648455024_mini_set2_BTS_v1,,False,8527482880.0,32.0,AFT-MN-08,False,50.0
11191,,25457461726906818_mini_set0_SPT_v1,,False,8447922688.0,2.0,AFT-MN-08,False,50.0
11192,,32352246903258012_mini_set2_RSD_v1,,False,7055287808.0,128.0,AFT-MN-08,False,50.0
11193,,3922242680908157_mini_set2_PRT_v1,,False,9902651392.0,4.0,AFT-MN-08,False,50.0
11194,,24469849639783846_mini_set0_BRD_v1,,False,10136844288.0,32.0,AFT-MN-08,False,50.0
11195,,2556779263484218_mini_set2_PLT_DOC_v1,,False,10470676480.0,256.0,AFT-MN-08,False,50.0
11196,,20042981699932226_mini_set0_TEX_v1,,False,2706728448.0,4.0,AFT-MN-08,False,50.0
11197,,112648106830502380_mini_set0_BCT_v1,,False,413511680.0,8.0,AFT-MN-08,False,50.0
11198,,16266486680432379_mini_set1_PNU_v1,,False,947274240.0,32.0,AFT-MN-08,False,50.0
11199,,48928277083538343_mini_set0_SPT_v1,,False,8481110528.0,4.0,AFT-MN-08,False,50.0
11200,,178963362041965679_mini_set2_INS_v1,,False,519401984.0,64.0,AFT-MN-08,False,50.0
11201,,1469267203238604_mini_set1_MED_LF_v1,,False,92038144.0,2.0,AFT-MN-08,False,50.0
11202,,86216815178145153_mini_set1_INS_2_v1,,False,10363864064.0,4.0,AFT-MN-08,False,50.0
11203,,16578962076244405_mini_set2_BTS_v1,,False,4345198592.0,128.0,AFT-MN-08,False,50.0
11204,,30712751205692575_mini_set2_BTS_v1,,False,4345352192.0,128.0,AFT-MN-08,False,50.0
11205,,102702700835290258_mini_set0_FLW_v1,,False,5928134144.0,512.0,AFT-MN-08,False,50.0
11206,,88667457212547097_mini_set2_AWA_v1,,False,942187008.0,16.0,AFT-MN-08,False,50.0
11207,,2765372984092625_mini_set1_MED_LF_v1,,False,319775232.0,8.0,AFT-MN-08,False,50.0
11208,,8701312336673488_mini_set2_PLT_DOC_v1,,True,10196728320.0,8.0,AFT-MN-08,False,3.0
11209,,101218442766650_mini_set1_MED_LF_v1,,False,1421885952.0,32.0,AFT-MN-08,False,50.0
11210,,156786691942061723_mini_set0_TEX_v1,,False,10352951296.0,16.0,AFT-MN-08,False,50.0
11211,,50978492435337029_mini_set1_PLT_NET_v1,,True,10411864064.0,16.0,AFT-MN-08,False,1.0
11212,,85014379552426203_mini_set1_MED_LF_v1,,False,435822080.0,4.0,AFT-MN-08,False,50.0
11213,,29746962094076750_mini_set0_PLT_VIL_v1,,False,9922675712.0,2.0,AFT-MN-08,False,50.0
11214,,94476286168519108_mini_set2_PLT_DOC_v1,,False,697638912.0,8.0,AFT-MN-08,False,50.0
11215,,859513708306312_mini_set0_PLK_v1,,False,10048106496.0,16.0,AFT-MN-08,False,50.0
11216,,128491582383792957_mini_set2_PRT_v1,,False,76622848.0,4.0,AFT-MN-08,False,50.0
11217,,121478077231826798_mini_set1_APL_v1,,False,9808940032.0,4.0,AFT-MN-08,False,50.0
11218,,27431434617958006_mini_set2_INS_v1,,False,10387688960.0,16.0,AFT-MN-08,False,50.0
11219,,59515627987357067_mini_set2_BTS_v1,,False,10238069760.0,16.0,AFT-MN-08,False,50.0
11220,,15634718589240416_mini_set2_PLT_DOC_v1,,False,6226579968.0,4.0,AFT-MN-08,False,50.0
11221,,46475310110959522_mini_set1_DOG_v1,,False,9899379712.0,16.0,AFT-MN-08,False,50.0
11222,,215552217406152_mini_set2_INS_v1,,False,10356499456.0,32.0,AFT-MN-08,False,50.0
11223,,80417421491513536_mini_set2_FNG_v1,,False,10263625728.0,4.0,AFT-MN-08,False,50.0
11224,,264098049776416226_mini_set1_PNU_v1,,False,7810470400.0,4.0,AFT-MN-08,False,50.0
11225,,22082139801792022_mini_set1_DOG_v1,,False,104798208.0,8.0,AFT-MN-08,False,50.0
11226,,24301172632021274_mini_set1_APL_v1,,False,8088074752.0,4.0,AFT-MN-08,False,50.0
11227,,19010361480884874_mini_set0_BCT_v1,,False,413170176.0,2.0,AFT-MN-08,False,50.0
11228,,130751729647301112_mini_set1_APL_v1,,False,10410109440.0,4.0,AFT-MN-08,False,50.0
11229,,124652255045669984_mini_set2_AWA_v1,,False,448351232.0,4.0,AFT-MN-08,False,50.0
11230,,137774561613882422_mini_set2_PRT_v1,,False,4631527424.0,256.0,AFT-MN-08,False,50.0
11231,,10146539350803423_mini_set0_BCT_v1,,False,418143232.0,4.0,AFT-MN-08,False,50.0
11232,,229062352193197353_mini_set2_TEX_ALOT_v1,,False,484923392.0,32.0,AFT-MN-08,False,50.0
11233,,61240572227799760_mini_set1_ACT_40_v1,,False,1478572032.0,8.0,AFT-MN-08,False,50.0
11234,,12344249727904818_mini_set1_MD_5_BIS_v1,,False,792507392.0,128.0,AFT-MN-08,False,50.0
11235,,205228326479938508_mini_set0_BCT_v1,,False,719897088.0,4.0,AFT-MN-08,False,50.0
11236,,105032396241525109_mini_set1_PLT_NET_v1,,False,10406394880.0,32.0,AFT-MN-08,False,50.0
11237,,6702152405997637_mini_set2_TEX_ALOT_v1,,False,9976533504.0,2.0,AFT-MN-08,False,50.0
11238,,16933509349576465_mini_set2_PLT_DOC_v1,,False,2724562432.0,128.0,AFT-MN-08,False,50.0
11239,,2011652701948881_mini_set1_ACT_40_v1,,False,10235624960.0,8.0,AFT-MN-08,False,50.0
11240,,13378974849303434_mini_set0_PLK_v1,,False,784787456.0,32.0,AFT-MN-08,False,50.0
11241,,86071632196087464_mini_set2_PLT_DOC_v1,,False,10452930048.0,8.0,AFT-MN-08,False,50.0
11242,,354865516440269891_mini_set1_APL_v1,,False,2775927808.0,8.0,AFT-MN-08,False,50.0
11243,,38754875228461449_mini_set2_FNG_v1,,False,10431296000.0,64.0,AFT-MN-08,False,50.0
11244,,25033992730197426_mini_set2_RSD_v1,,False,2396722688.0,2.0,AFT-MN-08,False,50.0
11245,,26126859873841768_mini_set2_ACT_410_v1,,False,3833875456.0,64.0,AFT-MN-08,False,50.0
11246,,21100478618789370_mini_set0_FLW_v1,,True,1483305984.0,2.0,AFT-MN-08,False,2.0
11247,,10448406641921879_mini_set1_APL_v1,,False,10293925376.0,4.0,AFT-MN-08,False,50.0
11248,,140686224386767587_mini_set1_RSICB_v1,,True,9305147904.0,16.0,AFT-MN-08,False,1.0
11249,,63769084953757318_mini_set1_MD_5_BIS_v1,,False,3947783680.0,64.0,AFT-MN-08,False,50.0
11250,,10017458597760373_mini_set0_RESISC_v1,,False,3783504896.0,2.0,AFT-MN-08,False,50.0
11251,,49976224064810939_mini_set0_TEX_v1,,False,379885056.0,64.0,AFT-MN-08,False,50.0
11252,,119098374179402484_mini_set0_RESISC_v1,,False,182385664.0,2.0,AFT-MN-08,False,50.0
11253,,43295227357440983_mini_set1_MD_5_BIS_v1,,False,547807744.0,8.0,AFT-MN-08,False,50.0
11254,,299240454591247297_mini_set2_FNG_v1,,False,10260460032.0,16.0,AFT-MN-08,False,50.0
11255,,665965882285614_mini_set1_RSICB_v1,,False,1238668800.0,2.0,AFT-MN-08,False,50.0
11256,,84159134171699793_mini_set0_PLT_VIL_v1,,False,10260018688.0,16.0,AFT-MN-08,False,50.0
11257,,18368461411247075_mini_set1_ACT_40_v1,,False,10370183168.0,2.0,AFT-MN-08,False,50.0
11258,,7222007314837028_mini_set2_FNG_v1,,False,2789695488.0,4.0,AFT-MN-08,False,50.0
11259,,151692619049166274_mini_set2_BTS_v1,,False,10205207552.0,2.0,AFT-MN-08,False,50.0
11260,,161295870936346685_mini_set1_ACT_40_v1,,False,10429728768.0,16.0,AFT-MN-08,False,50.0
11261,,20738885711910833_mini_set0_PLT_VIL_v1,,False,1495907328.0,64.0,AFT-MN-08,False,50.0
11262,,120846443370572078_mini_set0_CRS_v1,,False,1130279424.0,32.0,AFT-MN-08,False,50.0
11263,,77367433978566606_mini_set0_RESISC_v1,,False,4252839936.0,128.0,AFT-MN-08,False,50.0
11264,,12988286039361569_mini_set1_ACT_40_v1,,False,834997760.0,8.0,AFT-MN-08,False,50.0
11265,,170541843062558595_mini_set0_RESISC_v1,,False,10343268352.0,32.0,AFT-MN-08,False,50.0
11266,,134842459598860148_mini_set0_PLK_v1,,False,10327493120.0,8.0,AFT-MN-08,False,50.0
11267,,21539704889307278_mini_set0_BRD_v1,,False,163565056.0,4.0,AFT-MN-08,False,50.0
11268,,62952622842248452_mini_set2_RSD_v1,,False,1054528512.0,64.0,AFT-MN-08,False,50.0
11269,,967710802052709_mini_set1_RSICB_v1,,False,946023424.0,32.0,AFT-MN-08,False,50.0
11270,,223196411473843778_mini_set1_INS_2_v1,,False,6786890240.0,32.0,AFT-MN-08,False,50.0
11271,,38943543485208940_mini_set2_PLT_DOC_v1,,False,10392687104.0,128.0,AFT-MN-08,False,50.0
11272,,1785186597776160_mini_set1_TEX_DTD_v1,,False,3583636992.0,128.0,AFT-MN-08,False,50.0
11273,,60215442984401636_mini_set1_INS_2_v1,,False,1875561472.0,4.0,AFT-MN-08,False,50.0
11274,,7302903838814892_mini_set1_APL_v1,,False,2899950592.0,128.0,AFT-MN-08,False,50.0
11275,,109646661671764484_mini_set1_PNU_v1,,False,10238499840.0,8.0,AFT-MN-08,False,50.0
11276,,24193050217813966_mini_set1_RSICB_v1,,False,9755540480.0,2.0,AFT-MN-08,False,50.0
11277,,117429383941350457_mini_set2_TEX_ALOT_v1,,False,10397617664.0,32.0,AFT-MN-08,False,50.0
11278,,112346538716193110_mini_set2_AWA_v1,,False,10430069760.0,16.0,AFT-MN-08,False,50.0
11279,,114749578114519048_mini_set0_BCT_v1,,False,10060398080.0,2.0,AFT-MN-08,False,50.0
11280,,80367946403121047_mini_set1_PNU_v1,,False,9875368448.0,32.0,AFT-MN-08,False,50.0
11281,,134847743311495914_mini_set2_AWA_v1,,False,283510784.0,16.0,AFT-MN-08,False,50.0
11282,,63971746278127635_mini_set0_TEX_v1,,False,446542336.0,4.0,AFT-MN-08,False,50.0
11283,,55241254300774939_mini_set0_PLT_VIL_v1,,False,4537594368.0,16.0,AFT-MN-08,False,50.0
11284,,143250802468913547_mini_set0_BCT_v1,,False,4844179456.0,32.0,AFT-MN-08,False,50.0
11285,,59541690521704297_mini_set0_BCT_v1,,False,3488013824.0,128.0,AFT-MN-08,False,50.0
11286,,18126729266908779_mini_set2_AWA_v1,,False,10273644032.0,16.0,AFT-MN-08,False,50.0
11287,,93925100984888142_mini_set2_FNG_v1,,False,5929562624.0,2.0,AFT-MN-08,False,50.0
11288,,65242849316703449_mini_set2_FNG_v1,,True,3626381824.0,8.0,AFT-MN-08,False,1.0
11289,,7742297627989142_mini_set2_INS_v1,,False,9144724480.0,64.0,AFT-MN-08,False,50.0
11290,,40035548956079277_mini_set2_INS_v1,,False,9399633920.0,32.0,AFT-MN-08,False,50.0
11291,,55205298844932000_mini_set0_PLT_VIL_v1,,False,6169305600.0,128.0,AFT-MN-08,False,50.0
11292,,193251226466364836_mini_set2_FNG_v1,,False,9558054912.0,16.0,AFT-MN-08,False,50.0
11293,,32990797243836573_mini_set0_PLK_v1,,False,1983066624.0,256.0,AFT-MN-08,False,50.0
11294,,177653158139619868_mini_set1_PNU_v1,,False,424549376.0,8.0,AFT-MN-08,False,50.0
11295,,141748723649908644_mini_set1_APL_v1,,False,10362104832.0,4.0,AFT-MN-08,False,50.0
11296,,20014036825385792_mini_set2_INS_v1,,False,4779059200.0,4.0,AFT-MN-08,False,50.0
11297,,81623936079356446_mini_set0_BCT_v1,,False,1075661312.0,64.0,AFT-MN-08,False,50.0
11298,,218583337820788181_mini_set0_BCT_v1,,True,10176391168.0,32.0,AFT-MN-08,False,1.0
11299,,2385970021913775_mini_set2_PRT_v1,,False,10377101824.0,64.0,AFT-MN-08,False,50.0
11300,,921770398547542_mini_set1_MED_LF_v1,,False,791245312.0,64.0,AFT-MN-08,False,50.0
11301,,18892143980881819_mini_set1_APL_v1,,False,10256888832.0,16.0,AFT-MN-08,False,50.0
11302,,39139914780004390_mini_set0_RESISC_v1,,False,10387941376.0,32.0,AFT-MN-08,False,50.0
11303,,25679951494687999_mini_set2_ACT_410_v1,,False,647661056.0,2.0,AFT-MN-08,False,50.0
11304,,230100799300583602_mini_set0_BCT_v1,,False,2983873536.0,8.0,AFT-MN-08,False,50.0
11305,,94631245216332193_mini_set0_RESISC_v1,,False,408355840.0,2.0,AFT-MN-08,False,50.0
11306,,6697252999104759_mini_set0_RESISC_v1,,False,190344704.0,32.0,AFT-MN-08,False,50.0
11307,,176235170372773005_mini_set2_AWA_v1,,True,9549734912.0,4.0,AFT-MN-08,False,1.0
11308,,32408855410989401_mini_set0_PLT_VIL_v1,,False,2396400640.0,512.0,AFT-MN-08,False,50.0
11309,,21055433869837117_mini_set2_RSD_v1,,False,5827783168.0,2.0,AFT-MN-08,False,50.0
11310,,23560078972926318_mini_set1_TEX_DTD_v1,,False,2841123328.0,16.0,AFT-MN-08,False,50.0
11311,,11639378173089786_mini_set1_APL_v1,,False,6352494592.0,16.0,AFT-MN-08,False,50.0
11312,,99386038218910124_mini_set2_PLT_DOC_v1,,False,1214033920.0,4.0,AFT-MN-08,False,50.0
11313,,33233785974496830_mini_set0_SPT_v1,,False,10198806016.0,8.0,AFT-MN-09,False,50.0
11314,,5413372967601323_mini_set0_SPT_v1,,False,10336307712.0,32.0,AFT-MN-09,False,50.0
11315,,74510121269601242_mini_set1_MED_LF_v1,,False,10379155968.0,4.0,AFT-MN-09,False,50.0
11316,,62196446620842601_mini_set1_ACT_40_v1,,False,1336906752.0,128.0,AFT-MN-09,False,50.0
11317,,19210787282226727_mini_set1_APL_v1,,False,6219498496.0,2.0,AFT-MN-09,False,50.0
11318,,3405855607598182_mini_set0_PLK_v1,,False,9719555584.0,8.0,AFT-MN-09,False,50.0
11319,,20785388007016791_mini_set2_AWA_v1,,False,10412847616.0,16.0,AFT-MN-09,False,50.0
11320,,140029025894828725_mini_set2_ACT_410_v1,,False,9448450048.0,8.0,AFT-MN-09,False,50.0
11321,,41015224851142901_mini_set0_TEX_v1,,False,2975292928.0,8.0,AFT-MN-09,False,50.0
11322,,2796836812016745_mini_set1_INS_2_v1,,True,9139974144.0,4.0,AFT-MN-09,False,1.0
11323,,7162694344253375_mini_set0_PLT_VIL_v1,,False,10414908928.0,16.0,AFT-MN-09,False,50.0
11324,,12679898396076078_mini_set0_RESISC_v1,,False,3898059264.0,16.0,AFT-MN-09,False,50.0
11325,,147105524639135210_mini_set1_ACT_40_v1,,False,9402249728.0,128.0,AFT-MN-09,False,50.0
11326,,34996998478299667_mini_set2_PRT_v1,,False,7890003968.0,16.0,AFT-MN-09,False,50.0
11327,,13361375526600247_mini_set1_PLT_NET_v1,,False,261396480.0,16.0,AFT-MN-09,False,50.0
11328,,106528540389649066_mini_set2_PLT_DOC_v1,,False,10190109696.0,32.0,AFT-MN-09,False,50.0
11329,,164450492131187069_mini_set0_PLT_VIL_v1,,False,10194707968.0,32.0,AFT-MN-09,False,50.0
11330,,128443372169188265_mini_set2_TEX_ALOT_v1,,False,6949107200.0,512.0,AFT-MN-09,False,50.0
11331,,28636199744352907_mini_set0_TEX_v1,,False,9544843776.0,64.0,AFT-MN-09,False,50.0
11332,,391592523658628608_mini_set0_PLT_VIL_v1,,False,9616081920.0,128.0,AFT-MN-09,False,50.0
11333,,15958471161236627_mini_set0_BCT_v1,,False,9971459584.0,2.0,AFT-MN-09,False,50.0
11334,,130207035207632507_mini_set2_RSD_v1,,True,4800622592.0,512.0,AFT-MN-09,False,27.0
11335,,494925976147228141_mini_set2_RSD_v1,,False,8471573504.0,128.0,AFT-MN-09,False,50.0
11336,,206112333383131768_mini_set0_RESISC_v1,,False,10251368448.0,32.0,AFT-MN-09,False,50.0
11337,,138320331931119267_mini_set1_MED_LF_v1,,False,995924480.0,32.0,AFT-MN-09,False,50.0
11338,,7486102911512216_mini_set2_INS_v1,,False,642960384.0,4.0,AFT-MN-09,False,50.0
11339,,35074401365353503_mini_set0_SPT_v1,,False,3246493184.0,4.0,AFT-MN-09,False,50.0
11340,,621884285412796237_mini_set0_BCT_v1,,False,1380984832.0,128.0,AFT-MN-09,False,50.0
11341,,9966044909205190_mini_set1_RSICB_v1,,False,9770930688.0,2.0,AFT-MN-09,False,50.0
11342,,7651395568680566_mini_set1_MED_LF_v1,,False,8493581824.0,128.0,AFT-MN-09,False,50.0
11343,,20868996630749149_mini_set1_ACT_40_v1,,False,3848279040.0,2.0,AFT-MN-09,False,50.0
11344,,8096630964574642_mini_set2_BTS_v1,,False,10058811904.0,2.0,AFT-MN-09,False,50.0
11345,,46130336322795304_mini_set0_BCT_v1,,False,8809103872.0,512.0,AFT-MN-09,False,50.0
11346,,128416920492196263_mini_set1_MED_LF_v1,,False,1256527360.0,4.0,AFT-MN-09,False,50.0
11347,,25435112536711343_mini_set2_PLT_DOC_v1,,False,1896726016.0,64.0,AFT-MN-09,False,50.0
11348,,13874428798560414_mini_set0_SPT_v1,,False,371574272.0,2.0,AFT-MN-09,False,50.0
11349,,102176812710680480_mini_set1_MED_LF_v1,,False,10173776384.0,16.0,AFT-MN-09,False,50.0
11350,,105336389876566233_mini_set0_TEX_v1,,False,519650816.0,4.0,AFT-MN-09,False,50.0
11351,,122140801052186309_mini_set2_INS_v1,,False,10201769984.0,64.0,AFT-MN-09,False,50.0
11352,,22254633907131445_mini_set2_PLT_DOC_v1,,False,3287898112.0,16.0,AFT-MN-09,False,50.0
11353,,331041759797400_mini_set2_ACT_410_v1,,False,9144774144.0,16.0,AFT-MN-09,False,50.0
11354,,17189475170525456_mini_set2_PRT_v1,,False,10360594944.0,4.0,AFT-MN-09,False,50.0
11355,,77154121160820418_mini_set0_CRS_v1,,False,4184028672.0,8.0,AFT-MN-09,False,50.0
11356,,257311950682989_mini_set2_RSD_v1,,False,94740480.0,4.0,AFT-MN-09,False,50.0
11357,,32074735591384827_mini_set2_PLT_DOC_v1,,False,9492584448.0,16.0,AFT-MN-09,False,50.0
11358,,28039358935099506_mini_set1_APL_v1,,False,10397882880.0,8.0,AFT-MN-09,False,50.0
11359,,104387562002353372_mini_set0_CRS_v1,,False,10206867456.0,128.0,AFT-MN-09,False,50.0
11360,,59055314116725149_mini_set2_AWA_v1,,True,7397877760.0,8.0,AFT-MN-09,False,1.0
11361,,1030451803000675_mini_set2_AWA_v1,,False,3917159424.0,16.0,AFT-MN-09,False,50.0
11362,,79497848854758931_mini_set1_PLT_NET_v1,,False,4083117568.0,16.0,AFT-MN-09,False,50.0
11363,,108163823465937831_mini_set1_MED_LF_v1,,False,8932630016.0,128.0,AFT-MN-09,False,50.0
11364,,15751309959159886_mini_set2_BTS_v1,,False,10276384768.0,8.0,AFT-MN-09,False,50.0
11365,,226962236662775030_mini_set0_PLT_VIL_v1,,False,5412546560.0,4.0,AFT-MN-09,False,50.0
11366,,572445155052124093_mini_set2_TEX_ALOT_v1,,False,105188352.0,2.0,AFT-MN-09,False,50.0
11367,,141925626120518509_mini_set2_BTS_v1,,False,9827125760.0,64.0,AFT-MN-09,False,50.0
11368,,13212943095951836_mini_set1_ACT_40_v1,,False,6777317376.0,32.0,AFT-MN-09,False,50.0
11369,,73373889340481546_mini_set2_MD_6_v1,,False,420312576.0,4.0,AFT-MN-09,False,50.0
11370,,90870227053058267_mini_set0_PLT_VIL_v1,,True,10168938496.0,4.0,AFT-MN-09,False,1.0
11371,,31536888548099408_mini_set2_MD_6_v1,,False,273888256.0,32.0,AFT-MN-09,False,50.0
11372,,112559378593394057_mini_set0_BCT_v1,,False,2936356352.0,8.0,AFT-MN-09,False,50.0
11373,,32391853774088668_mini_set0_FLW_v1,,False,8917640192.0,256.0,AFT-MN-09,False,50.0
11374,,15720857618777059_mini_set2_FNG_v1,,False,8475219456.0,32.0,AFT-MN-09,False,50.0
11375,,21898645112255510_mini_set1_ACT_40_v1,,False,644173824.0,4.0,AFT-MN-09,False,50.0
11376,,100907122944821032_mini_set1_APL_v1,,False,4962531328.0,64.0,AFT-MN-09,False,50.0
11377,,6316312262335088_mini_set2_AWA_v1,,False,10309853184.0,64.0,AFT-MN-09,False,50.0
11378,,441295203802504864_mini_set0_FLW_v1,,False,609506816.0,8.0,AFT-MN-09,False,50.0
11379,,13313042724414944_mini_set1_RSICB_v1,,False,2902589952.0,4.0,AFT-MN-09,False,50.0
11380,,76112105785640558_mini_set0_PLK_v1,,False,1178194432.0,32.0,AFT-MN-09,False,50.0
11381,,7047175369609237_mini_set1_MED_LF_v1,,False,3102666752.0,128.0,AFT-MN-09,False,50.0
11382,,30376333895846789_mini_set1_RSICB_v1,,False,7370079232.0,64.0,AFT-MN-09,False,50.0
11383,,47323236009198489_mini_set2_INS_v1,,False,10244023296.0,16.0,AFT-MN-09,False,50.0
11384,,102577604293941328_mini_set1_PNU_v1,,False,3592654336.0,64.0,AFT-MN-09,False,50.0
11385,,54544544252387885_mini_set1_ACT_40_v1,,False,8966312960.0,64.0,AFT-MN-09,False,50.0
11386,,31475697375496580_mini_set1_PLT_NET_v1,,False,4548289024.0,32.0,AFT-MN-09,False,50.0
11387,,20502448447645076_mini_set0_CRS_v1,,False,8213157376.0,128.0,AFT-MN-09,False,50.0
11388,,71507598254828946_mini_set1_APL_v1,,False,1053321728.0,2.0,AFT-MN-09,False,50.0
11389,,37955644048963506_mini_set1_PLT_NET_v1,,False,10459817984.0,4.0,AFT-MN-09,False,50.0
11390,,80758453308417175_mini_set2_FNG_v1,,False,10457238016.0,4.0,AFT-MN-09,False,50.0
