,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
31619,xx,226406124142722757_extended_set2_INS_v1,success,,,,,,
31620,ok,175701932895651724_extended_set0_PLK_v1,success,False,4102712832.0,64.0,AFT-EX-02,True,1.0
31621,xx,175701932895651724_extended_set0_PLK_v1,success,False,4102712832.0,64.0,AFT-EX-02,True,1.0
31622,ok,22799878550637617_extended_set0_FLW_v1,success,False,8496502272.0,64.0,AFT-EX-03,True,1.0
31623,xx,22799878550637617_extended_set0_FLW_v1,success,False,8496502272.0,64.0,AFT-EX-03,True,1.0
31624,ok,22831491284589973_extended_set0_CRS_v1,success,False,2430557184.0,128.0,AFT-EX-03,True,1.0
31625,xx,22831491284589973_extended_set0_CRS_v1,success,False,2430557184.0,128.0,AFT-EX-03,True,1.0
31626,ok,22835773371555576_extended_set2_TEX_ALOT_v1,success,False,2568950272.0,2.0,AFT-EX-03,True,1.0
31627,xx,22835773371555576_extended_set2_TEX_ALOT_v1,success,False,2568950272.0,2.0,AFT-EX-03,True,1.0
31628,ok,22883004743978325_extended_set1_APL_v1,success,False,7174782464.0,4.0,AFT-EX-03,True,1.0
31629,xx,22883004743978325_extended_set1_APL_v1,success,False,7174782464.0,4.0,AFT-EX-03,True,1.0
31630,xx,22885496076301188_extended_set2_AWA_v1,success,,,,,,
31631,ok,229180783867997941_extended_set0_RESISC_v1,success,False,2379262976.0,2.0,AFT-EX-03,True,1.0
31632,xx,229180783867997941_extended_set0_RESISC_v1,success,False,2379262976.0,2.0,AFT-EX-03,True,1.0
31633,ok,230301406290369263_extended_set2_PLT_DOC_v1,success,False,2734989824.0,8.0,AFT-EX-03,True,1.0
31634,xx,230301406290369263_extended_set2_PLT_DOC_v1,success,False,2734989824.0,8.0,AFT-EX-03,True,1.0
31635,xx,22973090106199753_extended_set2_INS_v1,success,,,,,,
31636,ok,23039820596756589_extended_set2_PRT_v1,success,False,5239802368.0,256.0,AFT-EX-03,True,1.0
31637,xx,23039820596756589_extended_set2_PRT_v1,success,False,5239802368.0,256.0,AFT-EX-03,True,1.0
31638,ok,23100846376806471_extended_set0_SPT_v1,success,False,8860528128.0,4.0,AFT-EX-03,True,1.0
31639,xx,23100846376806471_extended_set0_SPT_v1,success,False,8860528128.0,4.0,AFT-EX-03,True,1.0
31640,ok,2312154056209295_extended_set2_PLT_DOC_v1,success,False,8158923264.0,64.0,AFT-EX-03,True,1.0
31641,xx,2312154056209295_extended_set2_PLT_DOC_v1,success,False,8158923264.0,64.0,AFT-EX-03,True,1.0
31642,xx,231432286129710381_extended_set1_APL_v1,diverged,True,4382582784.0,32.0,AFT-EX-03,True,1.0
31643,xx,231432286129710381_extended_set1_APL_v1,diverged,True,4382582784.0,32.0,AFT-EX-03,True,1.0
31644,ok,232366965258311105_extended_set0_PLT_VIL_v1,success,False,3068988928.0,8.0,AFT-EX-03,True,1.0
31645,xx,232366965258311105_extended_set0_PLT_VIL_v1,success,False,3068988928.0,8.0,AFT-EX-03,True,1.0
31646,ok,2332126513264507_extended_set2_FNG_v1,success,False,1625036288.0,16.0,AFT-EX-03,True,1.0
31647,xx,2332126513264507_extended_set2_FNG_v1,success,False,1625036288.0,16.0,AFT-EX-03,True,1.0
31648,ok,23374577203731563_extended_set0_RESISC_v1,success,False,2491112960.0,8.0,AFT-EX-03,True,1.0
31649,xx,23374577203731563_extended_set0_RESISC_v1,success,False,2491112960.0,8.0,AFT-EX-03,True,1.0
31650,ok,23399958920917284_extended_set1_MED_LF_v1,success,False,74164736.0,2.0,AFT-EX-03,True,1.0
31651,xx,23399958920917284_extended_set1_MED_LF_v1,success,False,74164736.0,2.0,AFT-EX-03,True,1.0
31652,ok,23551019831465437_extended_set0_SPT_v1,success,False,1337622528.0,128.0,AFT-EX-03,True,1.0
31653,xx,23551019831465437_extended_set0_SPT_v1,success,False,1337622528.0,128.0,AFT-EX-03,True,1.0
31654,ok,23562858541760061_extended_set0_BRD_v1,success,False,2487618048.0,256.0,AFT-EX-03,True,1.0
31655,xx,23562858541760061_extended_set0_BRD_v1,success,False,2487618048.0,256.0,AFT-EX-03,True,1.0
31656,ok,23568096051438388_extended_set1_INS_2_v1,success,False,8068959232.0,512.0,AFT-EX-03,True,1.0
31657,xx,23568096051438388_extended_set1_INS_2_v1,success,False,8068959232.0,512.0,AFT-EX-03,True,1.0
31658,ok,23630355955676040_extended_set1_APL_v1,success,False,3383514112.0,16.0,AFT-EX-03,True,1.0
31659,xx,23630355955676040_extended_set1_APL_v1,success,False,3383514112.0,16.0,AFT-EX-03,True,1.0
31660,xx,2367121192812412_extended_set0_PLT_VIL_v1,cuDNN_error,,,,,,
31661,ok,23673581234363297_extended_set2_AWA_v1,success,False,2681595904.0,64.0,AFT-EX-03,True,1.0
31662,xx,23673581234363297_extended_set2_AWA_v1,success,False,2681595904.0,64.0,AFT-EX-03,True,1.0
31663,ok,236868853075780774_extended_set1_APL_v1,success,False,220473344.0,8.0,AFT-EX-03,True,1.0
31664,xx,236868853075780774_extended_set1_APL_v1,success,False,220473344.0,8.0,AFT-EX-03,True,1.0
31665,ok,237009287311078286_extended_set1_APL_v1,success,False,4785128960.0,4.0,AFT-EX-03,True,1.0
31666,xx,237009287311078286_extended_set1_APL_v1,success,False,4785128960.0,4.0,AFT-EX-03,True,1.0
31667,xx,23777995225842169_extended_set1_RSICB_v1,AMP,,,,,,
31668,ok,238903797324565316_extended_set1_ACT_40_v1,success,False,5137651200.0,4.0,AFT-EX-03,True,1.0
31669,xx,238903797324565316_extended_set1_ACT_40_v1,success,False,5137651200.0,4.0,AFT-EX-03,True,1.0
31670,ok,18278723259696443_extended_set0_BRD_v1,success,False,3071478272.0,8.0,AFT-EX-02,True,1.0
31671,xx,18278723259696443_extended_set0_BRD_v1,success,False,3071478272.0,8.0,AFT-EX-02,True,1.0
31672,ok,239058879261826774_extended_set2_ACT_410_v1,success,False,746304512.0,8.0,AFT-EX-03,True,1.0
31673,xx,239058879261826774_extended_set2_ACT_410_v1,success,False,746304512.0,8.0,AFT-EX-03,True,1.0
31674,ok,2391598995974969_extended_set2_RSD_v1,success,False,7696036864.0,8.0,AFT-EX-03,True,1.0
31675,xx,2391598995974969_extended_set2_RSD_v1,success,False,7696036864.0,8.0,AFT-EX-03,True,1.0
31676,ok,23955134298180396_extended_set0_PLT_VIL_v1,success,False,384604672.0,16.0,AFT-EX-03,True,1.0
31677,xx,23955134298180396_extended_set0_PLT_VIL_v1,success,False,384604672.0,16.0,AFT-EX-03,True,1.0
31678,xx,24044396485099889_extended_set1_DOG_v1,AMP,,,,,,
31679,ok,24174658040288870_extended_set2_ACT_410_v1,success,False,3289108992.0,4.0,AFT-EX-03,True,1.0
31680,xx,24174658040288870_extended_set2_ACT_410_v1,success,False,3289108992.0,4.0,AFT-EX-03,True,1.0
31681,ok,24189170062658725_extended_set2_RSD_v1,success,False,150146048.0,2.0,AFT-EX-03,True,1.0
31682,xx,24189170062658725_extended_set2_RSD_v1,success,False,150146048.0,2.0,AFT-EX-03,True,1.0
31683,ok,18353411378003000_extended_set2_AWA_v1,success,False,631165440.0,4.0,AFT-EX-02,True,1.0
31684,xx,18353411378003000_extended_set2_AWA_v1,success,False,631165440.0,4.0,AFT-EX-02,True,1.0
31685,xx,241569235182661957_extended_set2_INS_v1,success,,,,,,
31686,ok,24275154497943421_extended_set0_CRS_v1,success,False,313975808.0,2.0,AFT-EX-03,True,1.0
31687,xx,24275154497943421_extended_set0_CRS_v1,success,False,313975808.0,2.0,AFT-EX-03,True,1.0
31688,xx,18374271787575797_extended_set2_AWA_v1,AMP,,,,,,
31689,ok,242825636856474003_extended_set0_RESISC_v1,success,False,48048128.0,4.0,AFT-EX-03,True,1.0
31690,xx,242825636856474003_extended_set0_RESISC_v1,success,False,48048128.0,4.0,AFT-EX-03,True,1.0
31691,ok,24331322122527606_extended_set0_BCT_v1,success,False,4462125056.0,16.0,AFT-EX-03,True,1.0
31692,xx,24331322122527606_extended_set0_BCT_v1,success,False,4462125056.0,16.0,AFT-EX-03,True,1.0
31693,ok,24443445312089589_extended_set1_RSICB_v1,success,False,266335744.0,4.0,AFT-EX-03,True,1.0
31694,xx,24443445312089589_extended_set1_RSICB_v1,success,False,266335744.0,4.0,AFT-EX-03,True,1.0
31695,xx,18365290782521405_extended_set2_INS_v1,success,,,,,,
31696,ok,183979071420015313_extended_set1_ACT_40_v1,success,False,175836160.0,2.0,AFT-EX-02,True,1.0
31697,xx,183979071420015313_extended_set1_ACT_40_v1,success,False,175836160.0,2.0,AFT-EX-02,True,1.0
31698,ok,18439307602475206_extended_set2_ACT_410_v1,success,False,1141236224.0,8.0,AFT-EX-02,True,1.0
31699,xx,18439307602475206_extended_set2_ACT_410_v1,success,False,1141236224.0,8.0,AFT-EX-02,True,1.0
31700,ok,184449299414645067_extended_set2_PRT_v1,success,False,1383411200.0,256.0,AFT-EX-02,True,1.0
31701,xx,184449299414645067_extended_set2_PRT_v1,success,False,1383411200.0,256.0,AFT-EX-02,True,1.0
31702,ok,185097585432511846_extended_set0_BRD_v1,success,False,695484416.0,64.0,AFT-EX-02,True,1.0
31703,xx,185097585432511846_extended_set0_BRD_v1,success,False,695484416.0,64.0,AFT-EX-02,True,1.0
31704,ok,244878090330542080_extended_set1_PLT_NET_v1,success,False,1459582976.0,8.0,AFT-EX-03,True,1.0
31705,xx,244878090330542080_extended_set1_PLT_NET_v1,success,False,1459582976.0,8.0,AFT-EX-03,True,1.0
31706,xx,2450992487018029_extended_set0_PLT_VIL_v1,AMP,,,,,,
31707,ok,24540370594791012_extended_set0_BRD_v1,success,False,237553152.0,2.0,AFT-EX-03,True,1.0
31708,xx,24540370594791012_extended_set0_BRD_v1,success,False,237553152.0,2.0,AFT-EX-03,True,1.0
31709,ok,24588304759445761_extended_set1_INS_2_v1,success,False,586320384.0,2.0,AFT-EX-03,True,1.0
31710,xx,24588304759445761_extended_set1_INS_2_v1,success,False,586320384.0,2.0,AFT-EX-03,True,1.0
31711,ok,2475987628915206_extended_set0_BRD_v1,success,False,111725056.0,2.0,AFT-EX-03,True,1.0
31712,xx,2475987628915206_extended_set0_BRD_v1,success,False,111725056.0,2.0,AFT-EX-03,True,1.0
31713,xx,24560932671249947_extended_set2_INS_v1,success,,,,,,
31714,xx,247760383237358509_extended_set2_PRT_v1,AMP,,,,,,
31715,ok,24790775417226812_extended_set1_ACT_40_v1,success,False,6238580224.0,4.0,AFT-EX-03,True,1.0
31716,xx,24790775417226812_extended_set1_ACT_40_v1,success,False,6238580224.0,4.0,AFT-EX-03,True,1.0
31717,ok,185739636760822880_extended_set2_FNG_v1,success,False,2645017088.0,32.0,AFT-EX-02,True,1.0
31718,xx,185739636760822880_extended_set2_FNG_v1,success,False,2645017088.0,32.0,AFT-EX-02,True,1.0
31719,xx,248306112305718323_extended_set2_INS_v1,success,,,,,,
31720,ok,249839580257692622_extended_set2_TEX_ALOT_v1,success,False,7345722368.0,32.0,AFT-EX-03,True,1.0
31721,xx,249839580257692622_extended_set2_TEX_ALOT_v1,success,False,7345722368.0,32.0,AFT-EX-03,True,1.0
31722,ok,25049301806850847_extended_set1_MED_LF_v1,success,False,148238848.0,16.0,AFT-EX-03,True,1.0
31723,xx,25049301806850847_extended_set1_MED_LF_v1,success,False,148238848.0,16.0,AFT-EX-03,True,1.0
31724,ok,25050983533660029_extended_set1_INS_2_v1,success,False,4073544704.0,4.0,AFT-EX-03,True,1.0
31725,xx,25050983533660029_extended_set1_INS_2_v1,success,False,4073544704.0,4.0,AFT-EX-03,True,1.0
31726,xx,2429308211128995_extended_set0_PLK_v1,AMP,,,,,,
31727,xx,25101213217649895_extended_set2_INS_v1,AMP,,,,,,
31728,ok,25179259164648256_extended_set0_SPT_v1,success,False,8659880448.0,64.0,AFT-EX-03,True,1.0
31729,xx,25179259164648256_extended_set0_SPT_v1,success,False,8659880448.0,64.0,AFT-EX-03,True,1.0
31730,xx,186244551320553121_extended_set2_INS_v1,success,,,,,,
31731,ok,25190952009732816_extended_set0_RESISC_v1,success,False,5044066816.0,16.0,AFT-EX-03,True,1.0
31732,xx,25190952009732816_extended_set0_RESISC_v1,success,False,5044066816.0,16.0,AFT-EX-03,True,1.0
31733,xx,25215973904594628_extended_set1_RSICB_v1,OOM,,,,,,
31734,ok,252201287632278825_extended_set1_DOG_v1,success,False,1560863232.0,32.0,AFT-EX-03,True,1.0
31735,xx,252201287632278825_extended_set1_DOG_v1,success,False,1560863232.0,32.0,AFT-EX-03,True,1.0
31736,ok,25306480650372106_extended_set1_DOG_v1,success,False,842951680.0,8.0,AFT-EX-03,True,1.0
31737,xx,25306480650372106_extended_set1_DOG_v1,success,False,842951680.0,8.0,AFT-EX-03,True,1.0
31738,ok,25282616568434952_extended_set0_PLT_VIL_v1,success,False,286457344.0,16.0,AFT-EX-03,True,1.0
31739,xx,25282616568434952_extended_set0_PLT_VIL_v1,success,False,286457344.0,16.0,AFT-EX-03,True,1.0
31740,xx,253737606465756803_extended_set0_FLW_v1,AMP,,,,,,
31741,ok,25545615923618244_extended_set0_RESISC_v1,success,False,2618456576.0,2.0,AFT-EX-03,True,1.0
31742,xx,25545615923618244_extended_set0_RESISC_v1,success,False,2618456576.0,2.0,AFT-EX-03,True,1.0
31743,ok,255457823075226077_extended_set1_RSICB_v1,success,False,4848760832.0,8.0,AFT-EX-03,True,1.0
31744,xx,255457823075226077_extended_set1_RSICB_v1,success,False,4848760832.0,8.0,AFT-EX-03,True,1.0
31745,ok,2562137224010846_extended_set1_PNU_v1,success,False,891316224.0,32.0,AFT-EX-03,True,1.0
31746,xx,2562137224010846_extended_set1_PNU_v1,success,False,891316224.0,32.0,AFT-EX-03,True,1.0
31747,xx,25596454353265277_extended_set2_INS_v1,success,,,,,,
31748,ok,1866735050492273_extended_set1_ACT_40_v1,success,False,1771977728.0,8.0,AFT-EX-02,True,1.0
31749,xx,1866735050492273_extended_set1_ACT_40_v1,success,False,1771977728.0,8.0,AFT-EX-02,True,1.0
31750,ok,25801080534443999_extended_set2_FNG_v1,success,False,2607362048.0,64.0,AFT-EX-03,True,1.0
31751,xx,25801080534443999_extended_set2_FNG_v1,success,False,2607362048.0,64.0,AFT-EX-03,True,1.0
31752,xx,18694849342728979_extended_set0_TEX_v1,OOM,,,,,,
31753,ok,25828373482339428_extended_set1_RSICB_v1,success,False,3310357504.0,2.0,AFT-EX-03,True,1.0
31754,xx,25828373482339428_extended_set1_RSICB_v1,success,False,3310357504.0,2.0,AFT-EX-03,True,1.0
31755,xx,2587314886332707_extended_set0_BRD_v1,AMP,,,,,,
31756,ok,25844895747417817_extended_set1_PLT_NET_v1,success,False,9619716096.0,2.0,AFT-EX-03,True,1.0
31757,xx,25844895747417817_extended_set1_PLT_NET_v1,success,False,9619716096.0,2.0,AFT-EX-03,True,1.0
31758,xx,25940979523786519_extended_set1_RSICB_v1,OOM,,,,,,
31759,xx,2598567954606309_extended_set2_ACT_410_v1,AMP,,,,,,
31760,xx,25986483769493607_extended_set2_PLT_DOC_v1,AMP,,,,,,
31761,xx,18785011262712989_extended_set0_BRD_v1,AMP,,,,,,
31762,xx,26111066858605875_extended_set2_TEX_ALOT_v1,AMP,,,,,,
31763,ok,26119630275657110_extended_set2_PLT_DOC_v1,success,False,7761346560.0,32.0,AFT-EX-03,True,1.0
31764,xx,26119630275657110_extended_set2_PLT_DOC_v1,success,False,7761346560.0,32.0,AFT-EX-03,True,1.0
31765,ok,261351747855506619_extended_set2_AWA_v1,success,False,600876544.0,32.0,AFT-EX-03,True,1.0
31766,xx,261351747855506619_extended_set2_AWA_v1,success,False,600876544.0,32.0,AFT-EX-03,True,1.0
31767,ok,26206815086956958_extended_set0_TEX_v1,success,False,2710116864.0,256.0,AFT-EX-03,True,1.0
31768,xx,26206815086956958_extended_set0_TEX_v1,success,False,2710116864.0,256.0,AFT-EX-03,True,1.0
31769,xx,262272242293739051_extended_set2_ACT_410_v1,AMP,,,,,,
31770,ok,26269376715364844_extended_set1_INS_2_v1,success,False,7001044992.0,4.0,AFT-EX-03,True,1.0
31771,xx,26269376715364844_extended_set1_INS_2_v1,success,False,7001044992.0,4.0,AFT-EX-03,True,1.0
31772,ok,264223251254976791_extended_set2_TEX_ALOT_v1,success,False,2725051392.0,8.0,AFT-EX-03,True,1.0
31773,xx,264223251254976791_extended_set2_TEX_ALOT_v1,success,False,2725051392.0,8.0,AFT-EX-03,True,1.0
31774,ok,264687733157322341_extended_set0_TEX_v1,success,False,5477243392.0,64.0,AFT-EX-03,True,1.0
31775,xx,264687733157322341_extended_set0_TEX_v1,success,False,5477243392.0,64.0,AFT-EX-03,True,1.0
31776,ok,26513880546272069_extended_set0_FLW_v1,success,False,294220288.0,64.0,AFT-EX-03,True,1.0
31777,xx,26513880546272069_extended_set0_FLW_v1,success,False,294220288.0,64.0,AFT-EX-03,True,1.0
31778,ok,26513346246641099_extended_set2_PRT_v1,success,False,4923979264.0,512.0,AFT-EX-03,True,1.0
31779,xx,26513346246641099_extended_set2_PRT_v1,success,False,4923979264.0,512.0,AFT-EX-03,True,1.0
31780,ok,26527993784589765_extended_set2_RSD_v1,success,False,4190361600.0,4.0,AFT-EX-03,True,1.0
31781,xx,26527993784589765_extended_set2_RSD_v1,success,False,4190361600.0,4.0,AFT-EX-03,True,1.0
31782,xx,26570789236774517_extended_set1_DOG_v1,AMP,,,,,,
31783,ok,26652517523542442_extended_set1_TEX_DTD_v1,success,False,2846300160.0,4.0,AFT-EX-03,True,1.0
31784,xx,26652517523542442_extended_set1_TEX_DTD_v1,success,False,2846300160.0,4.0,AFT-EX-03,True,1.0
31785,xx,26724656567710945_extended_set0_RESISC_v1,AMP,,,,,,
31786,ok,268319342468054025_extended_set0_FLW_v1,success,False,2497466368.0,32.0,AFT-EX-03,True,1.0
31787,xx,268319342468054025_extended_set0_FLW_v1,success,False,2497466368.0,32.0,AFT-EX-03,True,1.0
31788,xx,26572683941797635_extended_set2_INS_v1,success,,,,,,
31789,ok,26931820845073979_extended_set2_ACT_410_v1,success,False,8478550528.0,64.0,AFT-EX-03,True,1.0
31790,xx,26931820845073979_extended_set2_ACT_410_v1,success,False,8478550528.0,64.0,AFT-EX-03,True,1.0
31791,ok,26938243639737560_extended_set2_ACT_410_v1,success,False,6863450624.0,4.0,AFT-EX-03,True,1.0
31792,xx,26938243639737560_extended_set2_ACT_410_v1,success,False,6863450624.0,4.0,AFT-EX-03,True,1.0
31793,ok,26948253810755113_extended_set1_TEX_DTD_v1,success,False,5463410176.0,16.0,AFT-EX-03,True,1.0
31794,xx,26948253810755113_extended_set1_TEX_DTD_v1,success,False,5463410176.0,16.0,AFT-EX-03,True,1.0
31795,xx,270002677831459_extended_set0_CRS_v1,diverged,True,3234207744.0,16.0,AFT-EX-03,True,1.0
31796,xx,270002677831459_extended_set0_CRS_v1,diverged,True,3234207744.0,16.0,AFT-EX-03,True,1.0
31797,xx,27018930438916905_extended_set1_APL_v1,AMP,,,,,,
31798,ok,271179462318873456_extended_set0_TEX_v1,success,False,3440699904.0,128.0,AFT-EX-03,True,1.0
31799,xx,271179462318873456_extended_set0_TEX_v1,success,False,3440699904.0,128.0,AFT-EX-03,True,1.0
31800,xx,18848960911178877_extended_set2_INS_v1,success,,,,,,
31801,xx,27134402260962186_extended_set1_RSICB_v1,OOM,,,,,,
31802,xx,2720659638512784_extended_set2_INS_v1,OOM,,,,,,
31803,ok,27355229427738855_extended_set2_PLT_DOC_v1,success,False,1820395520.0,4.0,AFT-EX-03,True,1.0
31804,xx,27355229427738855_extended_set2_PLT_DOC_v1,success,False,1820395520.0,4.0,AFT-EX-03,True,1.0
31805,xx,27490349190763079_extended_set2_INS_v1,success,,,,,,
31806,ok,2752374304368782_extended_set0_BCT_v1,success,False,715503616.0,32.0,AFT-EX-03,True,1.0
31807,xx,2752374304368782_extended_set0_BCT_v1,success,False,715503616.0,32.0,AFT-EX-03,True,1.0
31808,ok,2752398831330977_extended_set1_APL_v1,success,False,2751588352.0,8.0,AFT-EX-03,True,1.0
31809,xx,2752398831330977_extended_set1_APL_v1,success,False,2751588352.0,8.0,AFT-EX-03,True,1.0
31810,ok,27567377973328481_extended_set1_APL_v1,success,False,5785477120.0,512.0,AFT-EX-03,True,1.0
31811,xx,27567377973328481_extended_set1_APL_v1,success,False,5785477120.0,512.0,AFT-EX-03,True,1.0
31812,ok,276120722489230792_extended_set1_MED_LF_v1,success,False,8261232640.0,64.0,AFT-EX-03,True,1.0
31813,xx,276120722489230792_extended_set1_MED_LF_v1,success,False,8261232640.0,64.0,AFT-EX-03,True,1.0
31814,ok,2761746767943451_extended_set2_PRT_v1,success,False,386711552.0,16.0,AFT-EX-03,True,1.0
31815,xx,2761746767943451_extended_set2_PRT_v1,success,False,386711552.0,16.0,AFT-EX-03,True,1.0
31816,xx,27676648159887193_extended_set1_RSICB_v1,AMP,,,,,,
31817,ok,26481778600192957_extended_set0_PLK_v1,success,False,6437968896.0,2.0,AFT-EX-03,True,1.0
31818,xx,26481778600192957_extended_set0_PLK_v1,success,False,6437968896.0,2.0,AFT-EX-03,True,1.0
31819,ok,27775650499129369_extended_set0_RESISC_v1,success,False,34504704.0,2.0,AFT-EX-03,True,1.0
31820,xx,27775650499129369_extended_set0_RESISC_v1,success,False,34504704.0,2.0,AFT-EX-03,True,1.0
31821,ok,27841857352816160_extended_set1_PLT_NET_v1,success,False,688398336.0,4.0,AFT-EX-03,True,1.0
31822,xx,27841857352816160_extended_set1_PLT_NET_v1,success,False,688398336.0,4.0,AFT-EX-03,True,1.0
31823,ok,27866935604579119_extended_set2_RSD_v1,success,False,267261952.0,16.0,AFT-EX-03,True,1.0
31824,xx,27866935604579119_extended_set2_RSD_v1,success,False,267261952.0,16.0,AFT-EX-03,True,1.0
31825,ok,2795888634279624_extended_set1_PNU_v1,success,False,49963008.0,2.0,AFT-EX-03,True,1.0
31826,xx,2795888634279624_extended_set1_PNU_v1,success,False,49963008.0,2.0,AFT-EX-03,True,1.0
31827,ok,27984850528637561_extended_set0_BCT_v1,success,False,822759936.0,8.0,AFT-EX-03,True,1.0
31828,xx,27984850528637561_extended_set0_BCT_v1,success,False,822759936.0,8.0,AFT-EX-03,True,1.0
31829,ok,27989842121424991_extended_set2_PRT_v1,success,False,2575791104.0,2.0,AFT-EX-03,True,1.0
31830,xx,27989842121424991_extended_set2_PRT_v1,success,False,2575791104.0,2.0,AFT-EX-03,True,1.0
31831,xx,280136379781197_extended_set2_FNG_v1,cuDNN_error,,,,,,
31832,xx,27882940484972608_extended_set2_INS_v1,cuDNN_error,,,,,,
31833,ok,28183325069174451_extended_set2_RSD_v1,success,False,7612376576.0,256.0,AFT-EX-03,True,1.0
31834,xx,28183325069174451_extended_set2_RSD_v1,success,False,7612376576.0,256.0,AFT-EX-03,True,1.0
31835,ok,282131809466546402_extended_set2_ACT_410_v1,success,False,4088181760.0,32.0,AFT-EX-03,True,1.0
31836,xx,282131809466546402_extended_set2_ACT_410_v1,success,False,4088181760.0,32.0,AFT-EX-03,True,1.0
31837,ok,28271765502691616_extended_set0_TEX_v1,success,False,3983774720.0,4.0,AFT-EX-03,True,1.0
31838,xx,28271765502691616_extended_set0_TEX_v1,success,False,3983774720.0,4.0,AFT-EX-03,True,1.0
31839,ok,283416921565395787_extended_set1_APL_v1,success,False,1076171776.0,2.0,AFT-EX-03,True,1.0
31840,xx,283416921565395787_extended_set1_APL_v1,success,False,1076171776.0,2.0,AFT-EX-03,True,1.0
31841,xx,2832047028509421_extended_set2_INS_v1,success,,,,,,
31842,ok,28413178592933722_extended_set1_TEX_DTD_v1,success,False,5005830144.0,8.0,AFT-EX-03,True,1.0
31843,xx,28413178592933722_extended_set1_TEX_DTD_v1,success,False,5005830144.0,8.0,AFT-EX-03,True,1.0
31844,ok,28497621669441495_extended_set2_RSD_v1,success,False,7380760064.0,256.0,AFT-EX-03,True,1.0
31845,xx,28497621669441495_extended_set2_RSD_v1,success,False,7380760064.0,256.0,AFT-EX-03,True,1.0
31846,ok,28516107767949036_extended_set1_RSICB_v1,success,False,2488772608.0,2.0,AFT-EX-03,True,1.0
31847,xx,28516107767949036_extended_set1_RSICB_v1,success,False,2488772608.0,2.0,AFT-EX-03,True,1.0
31848,ok,28576336118898290_extended_set1_TEX_DTD_v1,success,False,3428964864.0,256.0,AFT-EX-03,True,1.0
31849,xx,28576336118898290_extended_set1_TEX_DTD_v1,success,False,3428964864.0,256.0,AFT-EX-03,True,1.0
31850,xx,2860736904863723_extended_set0_CRS_v1,AMP,,,,,,
31851,ok,2865102732497120_extended_set1_INS_2_v1,success,False,4828623872.0,256.0,AFT-EX-03,True,1.0
31852,xx,2865102732497120_extended_set1_INS_2_v1,success,False,4828623872.0,256.0,AFT-EX-03,True,1.0
31853,ok,28706854813283006_extended_set1_INS_2_v1,success,False,6776580096.0,32.0,AFT-EX-03,True,1.0
31854,xx,28706854813283006_extended_set1_INS_2_v1,success,False,6776580096.0,32.0,AFT-EX-03,True,1.0
31855,ok,287721741926109428_extended_set2_ACT_410_v1,success,False,574776832.0,32.0,AFT-EX-03,True,1.0
31856,xx,287721741926109428_extended_set2_ACT_410_v1,success,False,574776832.0,32.0,AFT-EX-03,True,1.0
31857,ok,28856187332068404_extended_set1_APL_v1,success,False,1018038784.0,128.0,AFT-EX-03,True,1.0
31858,xx,28856187332068404_extended_set1_APL_v1,success,False,1018038784.0,128.0,AFT-EX-03,True,1.0
31859,xx,288071519782038479_extended_set2_INS_v1,success,,,,,,
31860,xx,29001686606387029_extended_set2_RSD_v1,OOM,,,,,,
31861,xx,29154173344874185_extended_set1_TEX_DTD_v1,OOM,,,,,,
31862,xx,29176348438311839_extended_set1_DOG_v1,AMP,,,,,,
31863,ok,29204018285276204_extended_set2_PLT_DOC_v1,success,False,1796748800.0,32.0,AFT-EX-03,True,1.0
31864,xx,29204018285276204_extended_set2_PLT_DOC_v1,success,False,1796748800.0,32.0,AFT-EX-03,True,1.0
31865,ok,29215209158712419_extended_set2_PLT_DOC_v1,success,False,949925888.0,8.0,AFT-EX-03,True,1.0
31866,xx,29215209158712419_extended_set2_PLT_DOC_v1,success,False,949925888.0,8.0,AFT-EX-03,True,1.0
31867,ok,29236494933653364_extended_set0_PLT_VIL_v1,success,False,395224064.0,2.0,AFT-EX-03,True,1.0
31868,xx,29236494933653364_extended_set0_PLT_VIL_v1,success,False,395224064.0,2.0,AFT-EX-03,True,1.0
31869,xx,29124275957165983_extended_set2_INS_v1,success,,,,,,
31870,ok,189210142272900618_extended_set2_AWA_v1,success,False,8777471488.0,2.0,AFT-EX-02,True,1.0
31871,xx,189210142272900618_extended_set2_AWA_v1,success,False,8777471488.0,2.0,AFT-EX-02,True,1.0
31872,ok,29276301190351642_extended_set0_FLW_v1,success,False,7574016000.0,512.0,AFT-EX-03,True,1.0
31873,xx,29276301190351642_extended_set0_FLW_v1,success,False,7574016000.0,512.0,AFT-EX-03,True,1.0
31874,xx,29294973025912365_extended_set2_INS_v1,success,,,,,,
31875,xx,29295870118603010_extended_set2_INS_v1,success,,,,,,
31876,xx,18965526497520297_extended_set1_APL_v1,AMP,,,,,,
31877,xx,190397854480083655_extended_set1_PNU_v1,AMP,,,,,,
31878,ok,190460414906616119_extended_set1_TEX_DTD_v1,success,False,2908690944.0,8.0,AFT-EX-02,True,1.0
31879,xx,190460414906616119_extended_set1_TEX_DTD_v1,success,False,2908690944.0,8.0,AFT-EX-02,True,1.0
31880,ok,29407482158042582_extended_set2_TEX_ALOT_v1,success,False,1044346880.0,32.0,AFT-EX-03,True,1.0
31881,xx,29407482158042582_extended_set2_TEX_ALOT_v1,success,False,1044346880.0,32.0,AFT-EX-03,True,1.0
