"Name","Runtime","Hostname","Notes","GPU Type","GPU Count","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Description","Commit","GitHub","amp","auto_augment","batch_size","bss_reg","clip_grad","cotuning_reg","cutmix","dataset","decay_epochs","decay_rate","delta_reg","device","drop","layer_decay","lr","mixup","mixup_prob","model","momentum","num_classes","opt","opt_betas","patience_epochs","pct_to_freeze","ra_magnitude","ra_num_ops","random_augment","sched","smoothing","sp_reg","stoch_norm","test_mode","trivial_augment","warmup_epochs","warmup_lr","weight_decay","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","bce_loss","channels_last","checkpoint_hist","class_map","clip_mode","color_jitter","cooldown_epochs","data_dir","dataset_augmentation_path","dataset_download","decay_milestones","dist_bn","distributed","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","linear_probing","local_rank","log_interval","log_wandb","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup_mode","mixup_off_epoch","mixup_switch_prob","model_ema","model_ema_decay","model_ema_force_cpu","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","output","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_num_magnitude_bins","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched_on_updates","seed","split_bn","sync_bn","torchscript","train_interpolation","train_split","tta","use_multi_epochs_loader","val_split","vflip","warmup_prefix","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"257350527201314620_micro_set1_INS_2_v1","26","dlcgpu25","-","NVIDIA GeForce RTX 2080 Ti","1","","rf3uat9l","finished","spinedaa","","","2023-02-28T15:52:59.000Z","2023-02-28T15:53:25.000Z","2023-02-28T15:53:25.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","v0","64","0","10","4","0","mtlbm/micro/set1/INS_2","10","0.5","0","cuda:0","0","","0.00005","4","0","xcit_tiny_12_p8_384_dist","0.9","20","adamp","[0.9,0.99]","10","0","8","2","false","step","0.05","0.01","false","true","false","10","0.000001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","257350527201314620_micro_set1_INS_2_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","3.1781041622161865","0.6218678951263428","0","37.5","9.99790909908425","0.20449718999854408","16.188984870910645","1.6717994213104248"
"2571630609363240_micro_set2_TEX_ALOT_v1","1377","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","97mr6le1","finished","spinedaa","","","2023-02-28T15:52:24.000Z","2023-02-28T16:15:21.000Z","2023-02-28T16:15:21.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","128","0.0001","1","0.5","0","mtlbm/micro/set2/TEX_ALOT","90","0.1","0.01","cuda:0","0","","0.001","0","0","volo_d1_384","0.9","20","adamp","[0.9,0.999]","10","0","8","2","false","cosine","0.05","0.0001","false","false","true","10","0.00001","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","2571630609363240_micro_set2_TEX_ALOT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","0.08661654237657786","2.062655210494995","99.375","100","0.9859613334154296","0.13730600783903277","2.164426783720652","24.07820415496826"
"25665815589314834_micro_set0_MD_MIX_v1","312","dlcgpu26","-","NVIDIA GeForce RTX 2080 Ti","1","","exnvtk1p","finished","spinedaa","","","2023-02-28T15:51:29.000Z","2023-02-28T15:56:41.000Z","2023-02-28T15:56:41.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","4","0.1","1","0.5","1","mtlbm/micro/set0/MD_MIX","90","0.1","0","cuda:0","0.1","0.75","0.001","4","0.75","xcit_nano_12_p8_384_dist","0.9","20","adamp","[0,0.999]","10","1","8","2","false","cosine","0.1","0","false","false","false","0","0","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25665815589314834_micro_set0_MD_MIX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.034335845708847","1.2698266506195068","12.5","30.625","0.05775694512348832","0.9983026609278832","4.430901646614075","4.555349826812744"
"256411730487086451_micro_set0_BCT_v1","48","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","7edbsmbe","finished","spinedaa","","","2023-02-28T15:51:24.000Z","2023-02-28T15:52:12.000Z","2023-02-28T15:52:12.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","v0","32","0.1","10","1","4","mtlbm/micro/set0/BCT","10","0.5","0.1","cuda:0","0.2","0.65","0.001","8","0.5","beit_large_patch16_512","0.9","20","momentum","","10","0.6","8","2","false","multistep","0.1","0","false","true","false","10","0.00001","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","256411730487086451_micro_set0_BCT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","3.2587890625","0.911445379257202","0","50","0","NaN","5.888500928878784","1.6957974433898926"
"25600848175767384_micro_set2_RSD_v1","18","dlcgpu26","-","NVIDIA GeForce RTX 2080 Ti","1","","aiycxqeg","finished","spinedaa","","","2023-02-28T15:51:00.000Z","2023-02-28T15:51:18.000Z","2023-02-28T15:51:18.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0.01","10","0","0.1","mtlbm/micro/set2/RSD","90","0.1","0.0001","cuda:0","0.2","0.65","0.005","0","0","volo_d5_448","0.95","20","momentum","","10","0","8","2","false","cosine","0.05","0.0001","true","true","false","10","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25600848175767384_micro_set2_RSD_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"255827075052181832_micro_set1_INS_2_v1","741","dlcgpu14","-","NVIDIA GeForce RTX 2080 Ti","1","","s9bt3q6p","finished","spinedaa","","","2023-02-28T15:50:00.000Z","2023-02-28T16:02:21.000Z","2023-02-28T16:02:21.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","32","0.01","","0.5","0","mtlbm/micro/set1/INS_2","20","0.5","0.001","cuda:0","0.3","0.75","0.00005","8","0.75","xcit_tiny_12_p8_384_dist","0.9","20","adamp","[0,0.999]","10","1","17","2","true","multistep","0.1","0.0001","false","false","false","5","0.000001","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","255827075052181832_micro_set1_INS_2_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.486065769195557","1.8722467422485352","6.25","29.375","0.21046038820276783","3.3946020415688225","4.751436710357666","12.868062019348145"
"255751837889599008_micro_set0_RESISC_v1","299","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","uvnfy4k1","finished","spinedaa","","","2023-02-28T15:49:01.000Z","2023-02-28T15:54:00.000Z","2023-02-28T15:54:00.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","v0","2","0.0001","","1","4","mtlbm/micro/set0/RESISC","10","0.5","0","cuda:0","0.3","","0.0001","0","0.25","dla46x_c","0.9","20","adam","[0.9,0.99]","10","0.8","8","2","false","multistep","0.1","0.0001","true","true","false","0","0.000001","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","255751837889599008_micro_set0_RESISC_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.4381957069039344","0.7684435844421387","30","71.875","23053.289770726373","18.752284330262807","7.593524821599325","4.8161821365356445"
"255275862981737855_micro_set1_MD_5_BIS_v1","24","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","dbra136s","finished","spinedaa","","","2023-02-28T15:48:30.000Z","2023-02-28T15:48:54.000Z","2023-02-28T15:48:54.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","8","0","10","0.5","0.25","mtlbm/micro/set1/MD_5_BIS","20","0.5","0.0001","cuda:0","0.2","0.65","0.0005","1","0.75","tf_efficientnet_b6_ns","0.9","20","momentum","","10","1","17","2","true","step","0","0","true","true","false","0","0","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","255275862981737855_micro_set1_MD_5_BIS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","NaN","1.7102477550506592","1.875","21.875","NaN","NaN","NaN","0.8631784915924072"
"2547994939772137_micro_set1_APL_v1","382","dlcgpu03","-","NVIDIA GeForce RTX 2080 Ti","1","","9jkxvlup","finished","spinedaa","","","2023-02-28T15:44:55.000Z","2023-02-28T15:51:17.000Z","2023-02-28T15:51:17.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","16","0","1","1","2","mtlbm/micro/set1/APL","10","0.1","0.01","cuda:0","0.2","","0.001","2","0.5","xcit_small_12_p8_384_dist","0.9","20","sgd","","10","0.6","8","2","false","step","0.1","0.1","true","true","false","5","0.00001","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","2547994939772137_micro_set1_APL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","25","NaN","2.036862373352051","2.5","17.5","0.9999999953498035","0.000013780875791854425","NaN","11.554546594619753"
"2547489520350146_micro_set2_PLT_DOC_v1","196","dlcgpu29","-","NVIDIA GeForce RTX 2080 Ti","1","","42qaalmb","finished","spinedaa","","","2023-02-28T15:41:31.000Z","2023-02-28T15:44:47.000Z","2023-02-28T15:44:47.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","4","0.01","","1","0","mtlbm/micro/set2/PLT_DOC","10","0.1","0.1","cuda:0","0","0.75","0.005","1","0.75","tf_efficientnet_b7_ns","0.9","20","sgd","","10","0","8","2","false","step","0.1","0.1","true","false","false","5","0.00001","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","2547489520350146_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","1","NaN","4.58600115776062","3.75","23.125","52166.06182789844","75.22188359425898","NaN","3.403522253036499"
"25431181906693697_micro_set0_CRS_v1","24","dlcgpu29","-","NVIDIA GeForce RTX 2080 Ti","1","","rc3dtald","finished","spinedaa","","","2023-02-28T15:40:59.000Z","2023-02-28T15:41:23.000Z","2023-02-28T15:41:23.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","512","0","","4","1","mtlbm/micro/set0/CRS","90","0.1","0.1","cuda:0","0.4","0.75","0.00001","0.2","0.25","volo_d5_512","0.9","20","adam","[0,0.999]","10","0.4","8","2","false","cosine","0","0","true","false","false","5","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25431181906693697_micro_set0_CRS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"2530507384342709_micro_set1_RSICB_v1","12","dlcgpu29","-","NVIDIA GeForce RTX 2080 Ti","1","","80qmgsvz","finished","spinedaa","","","2023-02-28T15:40:36.000Z","2023-02-28T15:40:48.000Z","2023-02-28T15:40:48.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","512","0.1","1","4","1","mtlbm/micro/set1/RSICB","90","0.1","0.001","cuda:0","0.4","","0.00005","0.2","1","mobilevit_xxs","0.9","20","sgd","","10","0","8","2","false","cosine","0.1","0.01","true","true","true","5","0.00001","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","2530507384342709_micro_set1_RSICB_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"25219960883740707_micro_set1_APL_v1","1241","dlcgpu04","-","NVIDIA GeForce RTX 2080 Ti","1","","qq3a3kx1","finished","spinedaa","","","2023-02-28T15:35:51.000Z","2023-02-28T15:56:32.000Z","2023-02-28T15:56:32.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","256","0.1","10","1","0.25","mtlbm/micro/set1/APL","90","0.1","0.1","cuda:0","0.4","0.75","0.0001","1","0.75","xcit_tiny_24_p8_384_dist","0.95","20","momentum","","10","0.2","8","2","false","cosine","0","0.0001","false","false","false","0","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25219960883740707_micro_set1_APL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.936328125","1.8368034362792969","8.125","40","5.484692635688424","4.822655841846941","6.187896339098613","21.77953267097473"
"25146651527379736_micro_set1_APL_v1","14","dlcgpu04","-","NVIDIA GeForce RTX 2080 Ti","1","","wvvf18u8","finished","spinedaa","","","2023-02-28T15:35:30.000Z","2023-02-28T15:35:44.000Z","2023-02-28T15:35:44.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","512","0","10","1","1","mtlbm/micro/set1/APL","90","0.1","0.001","cuda:0","0.2","0.65","0.01","1","1","xcit_nano_12_p8_384_dist","0.9","20","adam","[0,0.999]","10","1","8","2","false","cosine","0","0.0001","true","true","false","10","0.000001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25146651527379736_micro_set1_APL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"25098900711073362_micro_set1_PLT_NET_v1","3103","dlcgpu02","-","NVIDIA GeForce RTX 2080 Ti","1","","gneloqiq","finished","spinedaa","","","2023-02-28T15:32:14.000Z","2023-02-28T16:23:57.000Z","2023-02-28T16:23:57.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0.1","10","2","0","mtlbm/micro/set1/PLT_NET","90","0.1","0.01","cuda:0","0","","0.00005","4","0.75","xcit_small_12_p8_384_dist","0.9","20","sgd","","5","0.2","17","2","true","plateau","0.1","0.001","false","false","false","10","0.000001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25098900711073362_micro_set1_PLT_NET_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.8525091290473936","3.47969651222229","48.125","82.5","9.362266614545398","3.501284350486346","14.331016639868418","57.87896728515625"
"250440310978979976_micro_set0_TEX_v1","20","dlcgpu02","-","NVIDIA GeForce RTX 2080 Ti","1","","uhv83417","finished","spinedaa","","","2023-02-28T15:31:47.000Z","2023-02-28T15:32:07.000Z","2023-02-28T15:32:07.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0.001","1","0","4","mtlbm/micro/set0/TEX","10","0.5","0.01","cuda:0","0","0.65","0.0001","0.4","0.75","volo_d5_448","0.9","20","adam","[0.9,0.99]","10","0.2","8","2","false","multistep","0.1","0.001","false","true","false","5","0.000001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","250440310978979976_micro_set0_TEX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"25021339797091969_micro_set1_PNU_v1","27","dlcgpu38","-","NVIDIA GeForce RTX 2080 Ti","1","","12colds1","finished","spinedaa","","","2023-02-28T15:31:13.000Z","2023-02-28T15:31:40.000Z","2023-02-28T15:31:40.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","2","0.0001","1","2","0","mtlbm/micro/set1/PNU","90","0.1","0.001","cuda:0","0.4","0.75","0.01","0","0.5","volo_d5_448","0.9","19","adamp","[0,0.999]","10","0.6","8","2","false","cosine","0.1","0.001","true","false","true","5","0.000001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","25021339797091969_micro_set1_PNU_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"249929918180131319_micro_set0_SPT_v1","1156","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","4zim9lvk","finished","spinedaa","","","2023-02-28T15:30:23.000Z","2023-02-28T15:49:39.000Z","2023-02-28T15:49:39.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","512","0.1","10","0","4","mtlbm/micro/set0/SPT","10","0.5","0.001","cuda:0","0.1","","0.00005","2","1","swinv2_base_window12to24_192to384_22kft1k","0.9","20","adamw","[0.9,0.99]","10","1","8","2","false","step","0.1","0.01","true","false","false","0","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","249929918180131319_micro_set0_SPT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.5072265625","3.3287832736968994","81.25","99.375","0","3.4902717402062384","2.235958488782247","18.397603034973145"
"24977046746377920_micro_set1_RSICB_v1","26","dlcgpu10","-","NVIDIA GeForce RTX 2080 Ti","1","","3yig5d8h","finished","spinedaa","","","2023-02-28T15:29:51.000Z","2023-02-28T15:30:17.000Z","2023-02-28T15:30:17.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","128","0.0001","1","0","0.5","mtlbm/micro/set1/RSICB","20","0.1","0.01","cuda:0","0.3","0.75","0.00001","8","0.25","tf_efficientnet_b4_ns","0.9","20","sgd","","10","0.4","8","2","false","step","0.1","0.1","false","true","false","5","0.000001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24977046746377920_micro_set1_RSICB_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","2.9700392484664917","0.8846113681793213","15.625","37.5","0.5894367301715188","0.8078139044170248","2.9897470474243164","2.4618208408355713"
"24777007271390149_micro_set0_FLW_v1","373","dlcgpu04","-","NVIDIA GeForce RTX 2080 Ti","1","","4oate02h","finished","spinedaa","","","2023-02-28T15:29:09.000Z","2023-02-28T15:35:22.000Z","2023-02-28T15:35:22.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","16","0.1","","0.5","0","mtlbm/micro/set0/FLW","20","0.5","0.0001","cuda:0","0.3","0.65","0.00005","0.2","0","deit3_small_patch16_384_in21ft1k","0.9","20","sgd","","10","0.4","8","2","false","step","0.05","0.0001","false","false","false","0","0.000001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24777007271390149_micro_set0_FLW_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.2498046875","0.9915039539337158","7.5","27.5","8.867127924633614","7.214653792463559","4.312010145187378","5.949007511138916"
"24689648792225197_micro_set0_RESISC_v1","1685","dlcgpu08","-","NVIDIA GeForce RTX 2080 Ti","1","","14fzuk6f","finished","spinedaa","","","2023-02-28T15:27:00.000Z","2023-02-28T15:55:05.000Z","2023-02-28T15:55:05.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","2","0.001","","2","0.5","mtlbm/micro/set0/RESISC","90","0.1","0.01","cuda:0","0.2","","0.00001","4","0.75","beit_base_patch16_384","0.9","20","sgd","","10","0","17","3","true","cosine","0.1","0","true","false","false","10","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","24689648792225197_micro_set0_RESISC_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.17730712890625","2.375401496887207","6.875","30","30.15447942746837","19.1913057028179","8.621764945983887","29.23988151550293"
