invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,linear_probing,curve_length
False,10300512256,32,96576770544926954_tfds-icgen_cycle_gan_facades_14_v1,AFT-ZAP-02,False,50
False,10422598144,16,88146155229250713_tfds-icgen_cifar100_15_v1,AFT-ZAP-02,False,50
False,10326038016,8,2228601894698911_tfds-icgen_mnist_14_v1,AFT-ZAP-02,False,1
True,7576268288,8,204545027898959_tfds-icgen_caltech101_12_v1,AFT-ZAP-02,True,26
False,7633354240,64,137286517274551306_tfds-icgen_stanford_dogs_5_v1,AFT-ZAP-02,True,50
False,1190021120,32,274324891144116716_tfds-icgen_uc_merced_4_v1,AFT-ZAP-02,True,50
True,9660551168,16,185679547953708393_tfds-icgen_kmnist_14_v1,AFT-ZAP-02,False,1
False,9902008320,4,123640845645668717_tfds-icgen_cycle_gan_facades_13_v1,AFT-ZAP-02,False,1
False,10077207552,2,25844494029221367_tfds-icgen_cycle_gan_summer2winter_yosemite_13_v1,AFT-ZAP-02,False,1
False,10239704064,8,26655062256427246_tfds-icgen_rock_paper_scissors_6_v1,AFT-ZAP-02,False,50
False,10394309632,32,208248568212296392_tfds-icgen_fashion_mnist_8_v1,AFT-ZAP-02,False,1
False,10326982144,64,21025607351820963_tfds-icgen_rock_paper_scissors_1_v1,AFT-ZAP-02,False,1
True,6825048064,128,24462388845251365_tfds-icgen_visual_domain_decathlon_dtd_8_v1,AFT-ZAP-02,True,26
True,10191846400,4,78467549887548531_tfds-icgen_eurosat_rgb_3_v1,AFT-ZAP-02,False,5
False,152687104,16,199736303743658383_tfds-icgen_cars196_10_v1,AFT-ZAP-02,False,50
False,10242867712,64,15219959381621798_tfds-icgen_malaria_5_v1,AFT-ZAP-02,False,50
False,180639744,2,2800991240375599_tfds-icgen_omniglot_15_v1,AFT-ZAP-02,False,50
False,4305167872,32,237374398889946045_tfds-icgen_cmaterdb_devanagari_10_v1,AFT-ZAP-02,False,50
True,10011549696,2,15082127215088455_tfds-icgen_malaria_12_v1,AFT-ZAP-02,False,9
False,10106947072,64,7982178882078778_tfds-icgen_tf_flowers_15_v1,AFT-ZAP-02,False,1
False,365889024,32,119803313034355436_tfds-icgen_uc_merced_6_v1,AFT-ZAP-02,True,50
False,8278767616,512,76378916879080180_tfds-icgen_cassava_3_v1,AFT-ZAP-02,False,50
False,4913398784,16,89174012646049638_tfds-icgen_stanford_dogs_3_v1,AFT-ZAP-02,False,50
False,596644864,16,1834311420551958_tfds-icgen_cmaterdb_bangla_8_v1,AFT-ZAP-02,False,50
False,6369102848,128,29427653954775847_tfds-icgen_deep_weeds_15_v1,AFT-ZAP-02,True,50
False,2264913920,8,107104553573993033_tfds-icgen_cmaterdb_devanagari_13_v1,AFT-ZAP-02,False,50
False,1193364992,4,199587159922773333_tfds-icgen_cmaterdb_telugu_9_v1,AFT-ZAP-02,True,50
False,9750573056,4,19610453878471900_tfds-icgen_omniglot_11_v1,AFT-ZAP-02,False,50
False,7383811584,8,91102206194048795_tfds-icgen_oxford_iiit_pet_3_v1,AFT-ZAP-02,True,50
True,1401231360,8,17905052302247795_tfds-icgen_tf_flowers_4_v1,AFT-ZAP-02,True,26
False,5542316544,4,12625399501404716_tfds-icgen_horses_or_humans_2_v1,AFT-ZAP-02,False,50
False,9975907840,128,14893785491248184_tfds-icgen_imagenet_resized_32x32_10_v1,AFT-ZAP-02,False,1
False,9805305344,8,21574103679170576_tfds-icgen_malaria_10_v1,AFT-ZAP-02,False,50
False,133698048,16,125281177711249777_tfds-icgen_fashion_mnist_11_v1,AFT-ZAP-02,False,50
False,1271073792,2,90149961753479467_tfds-icgen_oxford_iiit_pet_13_v1,AFT-ZAP-02,False,50
False,10383452672,2,351443201197936697_tfds-icgen_imagenet_resized_32x32_5_v1,AFT-ZAP-02,False,1
False,7181714432,512,113324098260600610_tfds-icgen_visual_domain_decathlon_dtd_10_v1,AFT-ZAP-02,True,50
False,8645890560,64,9805635259792444_tfds-icgen_eurosat_rgb_12_v1,AFT-ZAP-02,True,50
False,206497280,16,8568006613236186_tfds-icgen_colorectal_histology_14_v1,AFT-ZAP-02,False,50
False,6352045056,32,17971723267099497_tfds-icgen_cycle_gan_vangogh2photo_13_v1,AFT-ZAP-02,False,50
False,327151104,8,75550494048324754_tfds-icgen_omniglot_3_v1,AFT-ZAP-02,True,50
False,9625710080,16,14789032055570674_tfds-icgen_uc_merced_8_v1,AFT-ZAP-02,False,50
False,2843715584,32,13425214277986118_tfds-icgen_cycle_gan_summer2winter_yosemite_2_v1,AFT-ZAP-02,False,50
False,7642634752,16,29861066006064349_tfds-icgen_colorectal_histology_2_v1,AFT-ZAP-02,False,50
False,10462919168,16,2351497231274597_tfds-icgen_kmnist_12_v1,AFT-ZAP-02,False,50
False,10278602752,2,217430179710167002_tfds-icgen_malaria_4_v1,AFT-ZAP-02,False,1
False,2593419776,2,7572404928183570_tfds-icgen_cycle_gan_ukiyoe2photo_11_v1,AFT-ZAP-02,False,50
False,593197568,16,192751230134630616_tfds-icgen_cycle_gan_horse2zebra_14_v1,AFT-ZAP-02,True,50
False,755527168,32,199245873996173637_tfds-icgen_fashion_mnist_2_v1,AFT-ZAP-02,False,50
False,93319168,8,207102491194138187_tfds-icgen_oxford_iiit_pet_6_v1,AFT-ZAP-02,False,50
False,10241179648,32,21217016032786396_tfds-icgen_cycle_gan_horse2zebra_13_v1,AFT-ZAP-02,False,50
False,5155428352,8,88175023272908069_tfds-icgen_oxford_iiit_pet_7_v1,AFT-ZAP-02,False,50
True,141233664,8,185879168923425881_tfds-icgen_rock_paper_scissors_7_v1,AFT-ZAP-02,True,26
False,9343787008,256,97547252787825605_tfds-icgen_cars196_4_v1,AFT-ZAP-02,False,1
False,9944468992,16,24475881273452402_tfds-icgen_cycle_gan_maps_3_v1,AFT-ZAP-02,False,1
False,218266112,4,31416395408282775_tfds-icgen_colorectal_histology_11_v1,AFT-ZAP-02,True,50
False,1918874624,128,11408975773188582_tfds-icgen_malaria_1_v1,AFT-ZAP-02,False,50
False,9557513216,16,93289469985986050_tfds-icgen_cassava_15_v1,AFT-ZAP-02,False,1
False,1014808576,64,77116891562007922_tfds-icgen_cycle_gan_ukiyoe2photo_13_v1,AFT-ZAP-02,False,50
False,8899096064,128,13566328690622523_tfds-icgen_malaria_2_v1,AFT-ZAP-02,False,1
False,9979365888,4,2671660866992780_tfds-icgen_rock_paper_scissors_10_v1,AFT-ZAP-02,True,50
False,2153380864,4,99972730542442845_tfds-icgen_cars196_14_v1,AFT-ZAP-02,False,50
False,10133835264,8,16225163744762137_tfds-icgen_cmaterdb_telugu_4_v1,AFT-ZAP-02,False,50
False,10353468928,32,29891335083161900_tfds-icgen_horses_or_humans_8_v1,AFT-ZAP-02,False,1
False,3934966272,64,255836038078008802_tfds-icgen_cycle_gan_maps_3_v1,AFT-ZAP-02,False,50
False,5007187968,64,87276527455413736_tfds-icgen_cycle_gan_apple2orange_8_v1,AFT-ZAP-02,False,50
False,10146243584,8,137339022627123906_tfds-icgen_stanford_dogs_6_v1,AFT-ZAP-02,False,50
False,798994432,8,26475731207986775_tfds-icgen_cmaterdb_telugu_11_v1,AFT-ZAP-02,False,50
False,10104983040,2,109768104359678145_tfds-icgen_malaria_5_v1,AFT-ZAP-02,False,1
False,176044544,2,22615248697110918_tfds-icgen_fashion_mnist_3_v1,AFT-ZAP-02,False,50
False,10179579392,16,27368525743869581_tfds-icgen_oxford_iiit_pet_14_v1,AFT-ZAP-02,False,1
False,1230426624,64,7701978705422950_tfds-icgen_horses_or_humans_11_v1,AFT-ZAP-02,False,50
False,10437185024,32,35050979997675124_tfds-icgen_deep_weeds_5_v1,AFT-ZAP-02,False,50
False,9623963136,128,22326058896938618_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,AFT-ZAP-02,False,50
False,9886078976,32,80312933412628396_tfds-icgen_cassava_4_v1,AFT-ZAP-02,False,1
False,9892915200,8,131348233130947385_tfds-icgen_uc_merced_8_v1,AFT-ZAP-02,False,50
True,7022965760,64,34612391709378947_tfds-icgen_uc_merced_5_v1,AFT-ZAP-02,True,1
True,2697447936,4,74054172502391871_tfds-icgen_fashion_mnist_11_v1,AFT-ZAP-02,True,26
False,5868829696,8,87277519314980104_tfds-icgen_cycle_gan_maps_5_v1,AFT-ZAP-02,False,50
False,4828360704,8,8906025801562708_tfds-icgen_cmaterdb_devanagari_5_v1,AFT-ZAP-02,True,50
False,10209161728,16,18073838498844634_tfds-icgen_tf_flowers_5_v1,AFT-ZAP-02,False,1
False,4280913920,32,9573647660987139_tfds-icgen_colorectal_histology_14_v1,AFT-ZAP-02,False,50
False,854374400,8,89976034770913138_tfds-icgen_cycle_gan_maps_10_v1,AFT-ZAP-02,False,50
False,400467968,2,10348644172930236_tfds-icgen_cmaterdb_bangla_1_v1,AFT-ZAP-02,False,50
False,10356991488,32,100056385038829064_tfds-icgen_cifar100_2_v1,AFT-ZAP-02,False,1
False,7379731968,8,77942322031060247_tfds-icgen_cycle_gan_apple2orange_3_v1,AFT-ZAP-02,False,50
False,10415599104,8,11328251527835818_tfds-icgen_caltech101_15_v1,AFT-ZAP-02,False,50
False,911055872,32,81967930681390082_tfds-icgen_imagenet_resized_32x32_1_v1,AFT-ZAP-02,False,50
False,10242493440,16,28647792499831411_tfds-icgen_eurosat_rgb_2_v1,AFT-ZAP-02,False,50
False,178130944,2,11365001263610406_tfds-icgen_uc_merced_13_v1,AFT-ZAP-02,True,50
False,708704256,2,9651876337971378_tfds-icgen_cars196_8_v1,AFT-ZAP-02,False,50
False,10334621696,256,14075840197898026_tfds-icgen_stanford_dogs_8_v1,AFT-ZAP-02,False,1
False,644424192,32,80356200586173099_tfds-icgen_mnist_6_v1,AFT-ZAP-02,True,50
False,1026316800,128,130872396143264916_tfds-icgen_caltech101_11_v1,AFT-ZAP-02,False,50
False,2710528000,4,134639856277293908_tfds-icgen_cycle_gan_summer2winter_yosemite_5_v1,AFT-ZAP-02,False,50
True,7840226304,4,218693346456679077_tfds-icgen_visual_domain_decathlon_dtd_15_v1,AFT-ZAP-02,True,26
False,3049860608,64,13854927841904350_tfds-icgen_cmaterdb_bangla_8_v1,AFT-ZAP-02,True,50
True,108932096,8,101150409447856679_tfds-icgen_cycle_gan_apple2orange_4_v1,AFT-ZAP-02,True,26
False,9308097024,8,273894229399880748_tfds-icgen_omniglot_10_v1,AFT-ZAP-02,False,50
False,280249856,2,31861312318290006_tfds-icgen_oxford_iiit_pet_5_v1,AFT-ZAP-02,False,50
False,2846651904,8,21440649591888323_tfds-icgen_cmaterdb_devanagari_4_v1,AFT-ZAP-02,False,50
False,687132160,64,15972729309394552_tfds-icgen_visual_domain_decathlon_dtd_3_v1,AFT-ZAP-02,True,50
False,319509504,2,132262778739720492_tfds-icgen_horses_or_humans_6_v1,AFT-ZAP-02,False,50
False,9932985344,4,24614428632074650_tfds-icgen_oxford_iiit_pet_13_v1,AFT-ZAP-02,False,1
False,3232956928,128,34700145224693484_tfds-icgen_imagenet_resized_32x32_10_v1,AFT-ZAP-02,False,50
False,1035256832,16,14343952962332832_tfds-icgen_oxford_iiit_pet_12_v1,AFT-ZAP-02,True,50
False,197838336,8,76442597831618230_tfds-icgen_fashion_mnist_6_v1,AFT-ZAP-02,True,50
False,5850341376,8,20410707305890588_tfds-icgen_visual_domain_decathlon_dtd_3_v1,AFT-ZAP-02,True,50
False,969644544,128,100865720221523400_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,AFT-ZAP-02,True,50
False,1523436032,2,146474587380990672_tfds-icgen_visual_domain_decathlon_dtd_8_v1,AFT-ZAP-02,False,50
False,1370633216,64,14779004882226869_tfds-icgen_cycle_gan_facades_10_v1,AFT-ZAP-02,False,50
False,10083197440,256,2947386429339046_tfds-icgen_fashion_mnist_9_v1,AFT-ZAP-02,False,1
False,1546468352,128,188698786669758_tfds-icgen_cycle_gan_maps_13_v1,AFT-ZAP-02,False,50
False,9429069312,2,7854681763417722_tfds-icgen_oxford_iiit_pet_4_v1,AFT-ZAP-02,False,1
False,3441366528,2,24625636500616615_tfds-icgen_cycle_gan_summer2winter_yosemite_12_v1,AFT-ZAP-02,False,50
False,10413844992,16,11210198099534598_tfds-icgen_oxford_iiit_pet_11_v1,AFT-ZAP-02,False,1
False,7859125248,2,9722937223279495_tfds-icgen_colorectal_histology_13_v1,AFT-ZAP-02,False,50
False,2621262848,32,14738710709336660_tfds-icgen_cmaterdb_telugu_4_v1,AFT-ZAP-02,False,50
False,10059186176,8,202595195336888528_tfds-icgen_cycle_gan_iphone2dslr_flower_10_v1,AFT-ZAP-02,False,50
False,975783424,4,8246808046714287_tfds-icgen_cmaterdb_devanagari_4_v1,AFT-ZAP-02,False,50
False,10477175808,16,2710252831731118_tfds-icgen_cycle_gan_iphone2dslr_flower_14_v1,AFT-ZAP-02,False,1
False,9168959488,4,138949894240664456_tfds-icgen_visual_domain_decathlon_dtd_8_v1,AFT-ZAP-02,False,50
False,10115134464,4,282491834251697639_tfds-icgen_tf_flowers_15_v1,AFT-ZAP-02,False,1
False,8818296832,32,90221897434068622_tfds-icgen_colorectal_histology_7_v1,AFT-ZAP-02,False,1
False,9859757568,16,10020298580538692_tfds-icgen_cycle_gan_summer2winter_yosemite_14_v1,AFT-ZAP-02,False,1
False,10373176320,16,73547046343184575_tfds-icgen_colorectal_histology_13_v1,AFT-ZAP-02,False,1
False,10074501120,2,26513587447878759_tfds-icgen_eurosat_rgb_2_v1,AFT-ZAP-02,False,1
False,10113189888,32,25971820693588943_tfds-icgen_mnist_2_v1,AFT-ZAP-02,False,1
False,8582291968,128,84846929062940618_tfds-icgen_cycle_gan_summer2winter_yosemite_12_v1,AFT-ZAP-02,False,1
False,10384515584,16,84402351155402439_tfds-icgen_colorectal_histology_5_v1,AFT-ZAP-02,False,1
False,10220836864,256,9514277862131860_tfds-icgen_cycle_gan_facades_2_v1,AFT-ZAP-02,False,50
False,10116092928,64,114550626809598853_tfds-icgen_caltech101_2_v1,AFT-ZAP-02,False,1
False,10397099520,8,84471197244114038_tfds-icgen_cycle_gan_facades_1_v1,AFT-ZAP-02,False,50
True,657807360,2,22371692598738289_tfds-icgen_cycle_gan_facades_6_v1,AFT-ZAP-02,True,26
False,2156209152,4,12299217971759930_tfds-icgen_cmaterdb_bangla_10_v1,AFT-ZAP-02,False,50
False,4067857920,16,131633462447796930_tfds-icgen_cmaterdb_bangla_15_v1,AFT-ZAP-02,False,50
True,10170051072,4,101208234268836377_tfds-icgen_imagenette_9_v1,AFT-ZAP-02,False,1
False,8904543744,32,30584587357408728_tfds-icgen_cmaterdb_telugu_2_v1,AFT-ZAP-02,False,1
False,10327671808,8,26220982052515513_tfds-icgen_cycle_gan_maps_14_v1,AFT-ZAP-02,False,1
False,2947373568,64,88704652186044046_tfds-icgen_cycle_gan_apple2orange_10_v1,AFT-ZAP-02,False,50
False,10174993920,16,13936966937084067_tfds-icgen_cifar100_15_v1,AFT-ZAP-02,False,50
False,10416189440,4,105772087388887343_tfds-icgen_imagenet_resized_32x32_1_v1,AFT-ZAP-02,False,1
False,10361444864,8,353883606085029876_tfds-icgen_uc_merced_14_v1,AFT-ZAP-02,False,1
False,9897387008,32,76871223498334493_tfds-icgen_cycle_gan_facades_3_v1,AFT-ZAP-02,False,1
False,10308420096,8,80571624134811542_tfds-icgen_cycle_gan_vangogh2photo_6_v1,AFT-ZAP-02,False,1
False,9485356544,64,261742019374919210_tfds-icgen_malaria_13_v1,AFT-ZAP-02,False,50
False,9673009664,256,20093242214849201_tfds-icgen_horses_or_humans_3_v1,AFT-ZAP-02,False,1
False,8444454400,2,806828153107482_tfds-icgen_cycle_gan_horse2zebra_13_v1,AFT-ZAP-02,False,50
False,6790081024,256,1878718514077041_tfds-icgen_cycle_gan_apple2orange_5_v1,AFT-ZAP-02,False,50
False,213268992,4,1466130459795627_tfds-icgen_cycle_gan_iphone2dslr_flower_1_v1,AFT-ZAP-02,True,50
False,9994482176,2,21412751020346845_tfds-icgen_visual_domain_decathlon_dtd_15_v1,AFT-ZAP-02,False,50
False,4746187776,64,19740743487655336_tfds-icgen_stanford_dogs_15_v1,AFT-ZAP-02,False,50
False,219323904,8,9932864855718424_tfds-icgen_fashion_mnist_11_v1,AFT-ZAP-02,True,50
False,10427095552,8,95802261031735016_tfds-icgen_mnist_7_v1,AFT-ZAP-02,False,1
False,3471047680,64,8712927321436972_tfds-icgen_kmnist_15_v1,AFT-ZAP-02,False,50
False,9884806144,4,13641234332597744_tfds-icgen_cmaterdb_telugu_11_v1,AFT-ZAP-02,False,50
False,10414373376,2,9803886455529518_tfds-icgen_cycle_gan_horse2zebra_1_v1,AFT-ZAP-02,False,1
False,4665676288,2,17990315734612806_tfds-icgen_omniglot_2_v1,AFT-ZAP-02,False,50
False,951173632,8,298898774022301943_tfds-icgen_mnist_8_v1,AFT-ZAP-02,True,50
True,4333963776,8,8047698551768111_tfds-icgen_colorectal_histology_8_v1,AFT-ZAP-02,False,1
False,8295105024,8,20593923313267912_tfds-icgen_eurosat_rgb_11_v1,AFT-ZAP-02,False,50
False,10429745664,4,13807972261713480_tfds-icgen_cycle_gan_apple2orange_6_v1,AFT-ZAP-02,False,50
False,10353454080,32,81168714007243485_tfds-icgen_fashion_mnist_1_v1,AFT-ZAP-02,False,1
False,2480170496,2,144995365806640110_tfds-icgen_malaria_10_v1,AFT-ZAP-02,True,50
False,4948546560,8,79903340504107114_tfds-icgen_omniglot_10_v1,AFT-ZAP-02,True,50
False,987442688,128,83808713270900784_tfds-icgen_eurosat_rgb_15_v1,AFT-ZAP-02,False,50
False,10082424832,4,96814898266873373_tfds-icgen_eurosat_rgb_9_v1,AFT-ZAP-02,False,1
False,2556991488,256,30061310502463664_tfds-icgen_fashion_mnist_9_v1,AFT-ZAP-02,True,50
False,1508513280,8,91967941865821343_tfds-icgen_cycle_gan_iphone2dslr_flower_5_v1,AFT-ZAP-02,False,50
False,1221888000,4,2777209394682602_tfds-icgen_deep_weeds_13_v1,AFT-ZAP-02,False,50
False,397287424,16,13273151182407961_tfds-icgen_stanford_dogs_5_v1,AFT-ZAP-02,False,50
True,2736380416,128,1181578941811039_tfds-icgen_cycle_gan_iphone2dslr_flower_4_v1,AFT-ZAP-02,True,26
False,7771575808,64,90844721101667981_tfds-icgen_tf_flowers_4_v1,AFT-ZAP-02,True,50
False,10355948544,16,31318332503869904_tfds-icgen_eurosat_rgb_11_v1,AFT-ZAP-02,False,1
False,8825152000,256,92721884296506638_tfds-icgen_cats_vs_dogs_7_v1,AFT-ZAP-02,False,50
False,6950428672,16,75252237486303696_tfds-icgen_cars196_12_v1,AFT-ZAP-02,True,50
False,3878636544,8,12674890509992069_tfds-icgen_oxford_iiit_pet_8_v1,AFT-ZAP-02,False,50
True,10414352896,32,22539614957546416_tfds-icgen_imagenette_10_v1,AFT-ZAP-02,False,1
True,3207129600,4,127191726793566903_tfds-icgen_cycle_gan_summer2winter_yosemite_14_v1,AFT-ZAP-02,True,1
False,1534204928,128,112758857251919742_tfds-icgen_rock_paper_scissors_11_v1,AFT-ZAP-02,True,50
False,396739072,4,348618460928867337_tfds-icgen_cycle_gan_facades_7_v1,AFT-ZAP-02,False,50
False,9516542976,2,27443630314354540_tfds-icgen_rock_paper_scissors_1_v1,AFT-ZAP-02,False,1
False,507175936,8,8301624806476985_tfds-icgen_visual_domain_decathlon_dtd_2_v1,AFT-ZAP-02,False,50
False,904874496,8,15903806374651901_tfds-icgen_cmaterdb_telugu_4_v1,AFT-ZAP-02,True,50
False,10327507456,2,1420340274505183_tfds-icgen_horses_or_humans_6_v1,AFT-ZAP-02,False,50
False,3480008192,8,3021913709015530_tfds-icgen_caltech101_9_v1,AFT-ZAP-02,True,50
False,9960719872,32,1841029265020135_tfds-icgen_cars196_1_v1,AFT-ZAP-02,False,50
True,3133730816,16,242719210405923793_tfds-icgen_fashion_mnist_14_v1,AFT-ZAP-02,True,26
False,246273024,8,1144675082213536_tfds-icgen_cmaterdb_devanagari_5_v1,AFT-ZAP-02,True,50
False,178592768,2,295554485000159587_tfds-icgen_caltech101_1_v1,AFT-ZAP-02,True,50
False,6544577536,8,26001007934346869_tfds-icgen_tf_flowers_10_v1,AFT-ZAP-02,False,50
False,10380733952,8,7372868576270990_tfds-icgen_cats_vs_dogs_10_v1,AFT-ZAP-02,False,1
False,972505088,128,29137369897500385_tfds-icgen_deep_weeds_10_v1,AFT-ZAP-02,False,50
False,9597968896,64,129653125137894199_tfds-icgen_cats_vs_dogs_4_v1,AFT-ZAP-02,False,1
False,1781815808,128,100507121314283191_tfds-icgen_cifar100_5_v1,AFT-ZAP-02,True,50
False,635081728,2,311401119926705076_tfds-icgen_cmaterdb_devanagari_7_v1,AFT-ZAP-02,True,50
False,9756998144,2,120475683320696290_tfds-icgen_cassava_8_v1,AFT-ZAP-02,False,1
False,262848512,8,27261114788693525_tfds-icgen_cycle_gan_apple2orange_2_v1,AFT-ZAP-02,True,50
False,9889980928,32,20961689754009739_tfds-icgen_malaria_11_v1,AFT-ZAP-02,False,1
False,2586704384,2,95386243487613156_tfds-icgen_cycle_gan_summer2winter_yosemite_10_v1,AFT-ZAP-02,True,50
False,10350630912,32,99123856130697299_tfds-icgen_rock_paper_scissors_8_v1,AFT-ZAP-02,False,50
False,187286528,2,21670538299321248_tfds-icgen_cars196_15_v1,AFT-ZAP-02,True,50
False,264552960,16,110779553432030406_tfds-icgen_kmnist_4_v1,AFT-ZAP-02,False,50
True,10101188608,32,1786621600866125_tfds-icgen_fashion_mnist_10_v1,AFT-ZAP-02,False,1
False,534553600,16,23530340272556437_tfds-icgen_omniglot_15_v1,AFT-ZAP-02,False,50
False,3108164608,512,123729252709238602_tfds-icgen_cycle_gan_maps_10_v1,AFT-ZAP-02,False,50
False,1385451008,128,101608054663773433_tfds-icgen_cycle_gan_apple2orange_7_v1,AFT-ZAP-02,True,50
False,708056064,8,28287912781036696_tfds-icgen_cmaterdb_devanagari_1_v1,AFT-ZAP-02,False,50
False,10026910720,128,125550344578451880_tfds-icgen_cars196_3_v1,AFT-ZAP-02,False,50
False,8574311936,256,87109806237617120_tfds-icgen_cmaterdb_bangla_4_v1,AFT-ZAP-02,False,50
False,10409578496,4,245061985493318_tfds-icgen_cats_vs_dogs_1_v1,AFT-ZAP-02,False,1
False,8486272000,32,1803175512872197_tfds-icgen_stanford_dogs_13_v1,AFT-ZAP-02,False,1
False,2569655808,256,71664096733700612_tfds-icgen_mnist_10_v1,AFT-ZAP-02,True,50
False,7741426176,256,195519712349033024_tfds-icgen_cats_vs_dogs_15_v1,AFT-ZAP-02,True,50
False,5562239488,4,141029562693302570_tfds-icgen_stanford_dogs_3_v1,AFT-ZAP-02,True,50
False,4235018240,128,114512618020496503_tfds-icgen_cycle_gan_horse2zebra_10_v1,AFT-ZAP-02,True,50
False,523098624,64,210199306381529086_tfds-icgen_cycle_gan_summer2winter_yosemite_3_v1,AFT-ZAP-02,False,50
False,10245107200,128,10352135533309934_tfds-icgen_uc_merced_5_v1,AFT-ZAP-02,False,1
False,9345024000,32,24066458613216231_tfds-icgen_malaria_2_v1,AFT-ZAP-02,False,1
False,8209504256,256,195789861304350531_tfds-icgen_cars196_8_v1,AFT-ZAP-02,False,50
False,5845578240,16,96420630966708931_tfds-icgen_cassava_11_v1,AFT-ZAP-02,True,50
False,309134848,2,13018267886765725_tfds-icgen_cmaterdb_bangla_10_v1,AFT-ZAP-02,True,50
False,10134434304,32,1947710842347827_tfds-icgen_cycle_gan_iphone2dslr_flower_4_v1,AFT-ZAP-02,False,50
False,8847160320,256,2230918814305420_tfds-icgen_cycle_gan_horse2zebra_5_v1,AFT-ZAP-02,False,50
False,970037760,128,26671539985233079_tfds-icgen_eurosat_rgb_6_v1,AFT-ZAP-02,False,50
False,10074361856,2,88032117645960099_tfds-icgen_cycle_gan_maps_8_v1,AFT-ZAP-02,False,1
False,10128890880,4,267288549560343152_tfds-icgen_kmnist_12_v1,AFT-ZAP-02,False,1
False,222430208,8,265806623116498_tfds-icgen_cycle_gan_summer2winter_yosemite_11_v1,AFT-ZAP-02,True,50
False,1175604736,32,26127810236571884_tfds-icgen_eurosat_rgb_3_v1,AFT-ZAP-02,True,50
False,3672378368,2,178487624308488246_tfds-icgen_imagenette_13_v1,AFT-ZAP-02,True,50
False,2861430784,4,27311247941085705_tfds-icgen_horses_or_humans_7_v1,AFT-ZAP-02,True,50
False,10435131392,32,23534481981823755_tfds-icgen_kmnist_13_v1,AFT-ZAP-02,False,1
False,622299136,64,68836632808115260_tfds-icgen_fashion_mnist_9_v1,AFT-ZAP-02,False,50
False,3539959808,32,196966350566982746_tfds-icgen_visual_domain_decathlon_dtd_13_v1,AFT-ZAP-02,False,50
False,9809192448,2,21197753650063731_tfds-icgen_deep_weeds_12_v1,AFT-ZAP-02,False,1
False,9105819648,64,79237575628226672_tfds-icgen_cifar100_4_v1,AFT-ZAP-02,False,50
False,5343900160,512,26080857979175105_tfds-icgen_cycle_gan_iphone2dslr_flower_2_v1,AFT-ZAP-02,False,50
False,9824316928,8,9546471266818476_tfds-icgen_caltech101_6_v1,AFT-ZAP-02,False,50
False,711380992,8,115119433326604918_tfds-icgen_cycle_gan_facades_12_v1,AFT-ZAP-02,True,50
False,1172136448,4,124677246833645025_tfds-icgen_visual_domain_decathlon_dtd_1_v1,AFT-ZAP-02,False,50
True,10158310400,8,24425717304185789_tfds-icgen_cycle_gan_apple2orange_13_v1,AFT-ZAP-02,True,26
True,8895903232,16,9601450924211467_tfds-icgen_cifar10_1_v1,AFT-ZAP-02,False,1
False,642257920,4,28227033956924823_tfds-icgen_cifar100_5_v1,AFT-ZAP-02,False,50
False,10150064128,2,99485904191158415_tfds-icgen_cycle_gan_iphone2dslr_flower_15_v1,AFT-ZAP-02,False,1
False,378581504,32,27827120020620644_tfds-icgen_cycle_gan_ukiyoe2photo_2_v1,AFT-ZAP-02,True,50
False,9984131072,4,24420390497417842_tfds-icgen_cassava_12_v1,AFT-ZAP-02,False,1
False,9850330624,4,95541660733504184_tfds-icgen_cmaterdb_devanagari_10_v1,AFT-ZAP-02,False,1
True,1263056384,2,109664258487113773_tfds-icgen_stanford_dogs_7_v1,AFT-ZAP-02,True,26
False,1848855552,64,26337808560375569_tfds-icgen_imagenet_resized_32x32_3_v1,AFT-ZAP-02,False,50
False,3492332032,256,7322736867565713_tfds-icgen_imagenette_8_v1,AFT-ZAP-02,True,50
True,9975969280,64,9567717732074805_tfds-icgen_imagenette_9_v1,AFT-ZAP-02,False,1
False,8904895488,32,120221502305020807_tfds-icgen_uc_merced_6_v1,AFT-ZAP-02,False,50
False,10249209856,32,13960344764009728_tfds-icgen_svhn_cropped_1_v1,AFT-ZAP-02,False,1
False,1784991232,128,11945606064295243_tfds-icgen_rock_paper_scissors_6_v1,AFT-ZAP-02,True,50
False,10204284928,16,120180030403382980_tfds-icgen_cifar100_11_v1,AFT-ZAP-02,False,1
False,6390623232,4,24230092156015125_tfds-icgen_malaria_15_v1,AFT-ZAP-02,True,50
False,2983371264,8,87495060150039586_tfds-icgen_rock_paper_scissors_10_v1,AFT-ZAP-02,True,50
False,10369989632,8,83912859656687025_tfds-icgen_uc_merced_9_v1,AFT-ZAP-02,False,1
False,10208506368,32,146126013996867315_tfds-icgen_cassava_2_v1,AFT-ZAP-02,False,1
True,5439702016,8,177747461831078087_tfds-icgen_cassava_6_v1,AFT-ZAP-02,False,1
False,1182034944,32,24730948104521841_tfds-icgen_tf_flowers_13_v1,AFT-ZAP-02,False,50
False,401177600,16,77548805675240838_tfds-icgen_tf_flowers_6_v1,AFT-ZAP-02,True,50
