output_state,experiment,diagnosis
xx,242970498043456744_mini_set1_PLT_NET_v1,success
xx,2431652758895397_mini_set0_TEX_v1,success
xx,284440931632643803_mini_set2_TEX_ALOT_v1,OOM
xx,24361708464285466_mini_set1_PLT_NET_v1,OOM
ok,28476145306693333_mini_set2_AWA_v1,success
xx,32206544177061556_mini_set0_BCT_v1,success
ok,24411345131034507_mini_set0_FLW_v1,success
ok,326389661121402640_mini_set1_APL_v1,success
xx,277034941660251547_mini_set0_PLT_VIL_v1,success
xx,220660381960779269_mini_set2_INS_v1,success
ok,437104625572263498_mini_set1_MD_5_BIS_v1,success
xx,22080969362402341_mini_set2_INS_v1,success
xx,221834192461709_mini_set2_AWA_v1,success
xx,28521787166333509_mini_set0_PLT_VIL_v1,AMP
ok,28563667478783768_mini_set1_MED_LF_v1,success
ok,24440091894837021_mini_set1_PLT_NET_v1,success
ok,24494861152362521_mini_set0_FLW_v1,success
ok,24536664653722010_mini_set2_PRT_v1,success
ok,24621245314317506_mini_set1_TEX_DTD_v1,success
ok,437600142103256605_mini_set1_MD_5_BIS_v1,success
ok,3031749531873026_mini_set1_APL_v1,success
ok,3033400958669048_mini_set2_MD_6_v1,success
ok,247858746506789633_mini_set2_MD_6_v1,success
ok,247934195673518693_mini_set2_BTS_v1,success
ok,248079689730972990_mini_set2_MD_6_v1,success
ok,24100102960248014_mini_set1_DOG_v1,success
ok,4401166082485859_mini_set0_FLW_v1,success
ok,4403553998714444_mini_set0_BCT_v1,success
xx,24120135868208751_mini_set0_RESISC_v1,success
ok,24126895518670456_mini_set1_TEX_DTD_v1,success
ok,2421977297390448_mini_set0_PLK_v1,success
ok,2861401004718397_mini_set2_PLT_DOC_v1,success
ok,45030909290887442_mini_set1_PLT_NET_v1,success
ok,28639643096807358_mini_set1_MD_5_BIS_v1,success
ok,28662257818890831_mini_set1_MED_LF_v1,success
ok,45156568006571726_mini_set1_PNU_v1,success
ok,30405127407862021_mini_set1_ACT_40_v1,success
ok,242099156810968240_mini_set0_FLW_v1,success
ok,2648916433616190_mini_set0_MD_MIX_v1,success
ok,24255684062203593_mini_set1_RSICB_v1,success
ok,20664998425816025_mini_set0_FLW_v1,success
ok,28029397463035542_mini_set2_INS_v1,success
ok,30451781697112848_mini_set2_PRT_v1,success
xx,3046755942946007_mini_set0_BRD_v1,success
ok,2236114158338889_mini_set2_PLT_DOC_v1,success
ok,304855090787602126_mini_set0_MD_MIX_v1,success
ok,4520979510185853_mini_set1_MED_LF_v1,success
ok,223755787079402264_mini_set2_INS_v1,success
xx,453973722225934629_mini_set2_TEX_ALOT_v1,success
xx,4560877280803335_mini_set1_PNU_v1,success
xx,456789736091105414_mini_set1_INS_2_v1,success
xx,45870552335663506_mini_set0_TEX_v1,success
xx,46172681880190630_mini_set2_AWA_v1,success
ok,22380481885611313_mini_set2_AWA_v1,success
xx,46185818384198317_mini_set1_PLT_NET_v1,success
xx,46234840875438446_mini_set2_FNG_v1,success
xx,30291162772240280_mini_set2_INS_v1,OOM
xx,46345874728435067_mini_set2_FNG_v1,OOM
xx,46394854021713629_mini_set1_MD_5_BIS_v1,OOM
xx,4662251498126420_mini_set1_PNU_v1,OOM
xx,46808626376485567_mini_set1_TEX_DTD_v1,OOM
xx,47023476114107186_mini_set2_MD_6_v1,OOM
xx,470861245271702107_mini_set2_AWA_v1,OOM
xx,470896272991652532_mini_set2_PLT_DOC_v1,OOM
xx,4711633933047085_mini_set2_INS_v1,OOM
xx,471801233599534196_mini_set2_PLT_DOC_v1,OOM
xx,47213146108538332_mini_set1_RSICB_v1,OOM
xx,47280120114375253_mini_set0_PLK_v1,OOM
xx,47578568031756187_mini_set0_TEX_v1,OOM
xx,47689767190802387_mini_set2_RSD_v1,OOM
xx,4777584929373464_mini_set2_TEX_ALOT_v1,OOM
ok,32891237031368947_mini_set2_ACT_410_v1,success
xx,4779209815165777_mini_set2_BTS_v1,success
ok,32962007862975724_mini_set0_RESISC_v1,success
xx,47817044663955933_mini_set0_PLT_VIL_v1,success
xx,47854757179591159_mini_set0_TEX_v1,success
xx,478843065959499715_mini_set0_MD_MIX_v1,success
xx,48003044669475418_mini_set1_PLT_NET_v1,success
ok,2076900060480541_mini_set0_MD_MIX_v1,success
xx,482537762673431835_mini_set1_ACT_40_v1,success
xx,20836090057024485_mini_set1_APL_v1,success
xx,208582024670115707_mini_set1_DOG_v1,AMP
xx,49082305552269995_mini_set1_TEX_DTD_v1,AMP
xx,49179208904217335_mini_set0_PLT_VIL_v1,AMP
ok,2091574120978317_mini_set0_BCT_v1,success
xx,49240746138677690_mini_set1_INS_2_v1,success
ok,30486609333432639_mini_set2_RSD_v1,success
xx,4951624383335655_mini_set0_MD_MIX_v1,success
xx,49560279567351851_mini_set0_MD_MIX_v1,success
xx,336115963317934029_mini_set2_FNG_v1,AMP
xx,49833185285697844_mini_set0_FLW_v1,AMP
xx,50053854516579191_mini_set0_PLT_VIL_v1,AMP
xx,500712880035760277_mini_set0_CRS_v1,AMP
xx,50109715451104016_mini_set0_PLK_v1,AMP
xx,50198468875412751_mini_set1_PNU_v1,AMP
xx,502172196147002738_mini_set1_MED_LF_v1,AMP
ok,224661030772037140_mini_set2_ACT_410_v1,success
ok,28737048470008340_mini_set0_SPT_v1,success
xx,50263009242378_mini_set2_PLT_DOC_v1,success
xx,503272348372875_mini_set2_ACT_410_v1,success
xx,22609850401997532_mini_set0_PLT_VIL_v1,OOM
xx,505453793006507861_mini_set1_DOG_v1,OOM
ok,50553927956164347_mini_set0_PLK_v1,success
xx,22627772340750681_mini_set0_PLT_VIL_v1,diverged
xx,24366522498759797_mini_set1_MD_5_BIS_v1,diverged
xx,26512494033215669_mini_set2_BTS_v1,diverged
xx,24428650154256788_mini_set0_BRD_v1,diverged
xx,28151114021884274_mini_set2_INS_v1,diverged
xx,26530223932235153_mini_set2_PRT_v1,OOM
xx,2816036243169521_mini_set1_DOG_v1,OOM
xx,266133253401081034_mini_set0_CRS_v1,OOM
xx,26623692086595547_mini_set2_BTS_v1,OOM
xx,26666120464394232_mini_set1_INS_2_v1,OOM
xx,22669364685487102_mini_set1_PNU_v1,OOM
xx,2681858234423920_mini_set1_TEX_DTD_v1,OOM
xx,24292733621363295_mini_set0_PLK_v1,OOM
xx,26836834304902012_mini_set1_APL_v1,OOM
ok,283055624849401390_mini_set2_MD_6_v1,success
xx,27111420480140675_mini_set2_BTS_v1,success
ok,24361201663739182_mini_set2_RSD_v1,success
ok,28320412855910191_mini_set0_BRD_v1,success
xx,275078787886121358_mini_set2_TEX_ALOT_v1,success
xx,50774396054946851_mini_set0_RESISC_v1,success
ok,276131446961248566_mini_set0_CRS_v1,success
xx,50796212270944884_mini_set0_BCT_v1,success
xx,50978650393297922_mini_set1_TEX_DTD_v1,success
xx,51049042005582191_mini_set0_RESISC_v1,success
xx,30343019412975_mini_set0_PLK_v1,OOM
xx,51099724220717055_mini_set2_TEX_ALOT_v1,OOM
ok,30358960951501937_mini_set1_MED_LF_v1,success
xx,512553960455494131_mini_set2_PRT_v1,success
xx,24378880584881549_mini_set0_BCT_v1,AMP
xx,513289474282860356_mini_set0_PLT_VIL_v1,AMP
xx,513719324835920578_mini_set2_RSD_v1,AMP
xx,514195431840100327_mini_set1_TEX_DTD_v1,AMP
ok,24451203125195708_mini_set0_SPT_v1,success
xx,51478978315159743_mini_set2_TEX_ALOT_v1,success
xx,305531064029727072_mini_set2_MD_6_v1,OOM
xx,51722029218999451_mini_set0_FLW_v1,OOM
xx,517419360493775482_mini_set2_PLT_DOC_v1,OOM
ok,305590145874250280_mini_set0_TEX_v1,success
xx,51846163579177048_mini_set2_ACT_410_v1,success
xx,51979674577943765_mini_set1_ACT_40_v1,success
xx,52006703478517101_mini_set0_BCT_v1,success
xx,52126414372903503_mini_set2_RSD_v1,success
xx,2488813991066001_mini_set1_PNU_v1,diverged
ok,209351426269644205_mini_set1_PNU_v1,success
xx,52172246728796_mini_set2_MD_6_v1,success
ok,24965498303971728_mini_set1_PLT_NET_v1,success
xx,52452100687294134_mini_set0_PLK_v1,success
xx,20977456436791979_mini_set0_BCT_v1,diverged
xx,5260351901332260_mini_set0_FLW_v1,diverged
xx,5262362930125294_mini_set0_TEX_v1,diverged
xx,52904482973970044_mini_set2_PRT_v1,diverged
xx,52964446350275685_mini_set1_APL_v1,diverged
xx,53160304971171895_mini_set1_DOG_v1,diverged
ok,288866378364730184_mini_set0_RESISC_v1,success
ok,2270775700698045_mini_set2_BTS_v1,success
ok,24620125434602145_mini_set0_CRS_v1,success
ok,284866008124780489_mini_set0_RESISC_v1,success
xx,21047492020761_mini_set0_FLW_v1,AMP
ok,30815475523063353_mini_set2_TEX_ALOT_v1,success
ok,285921803125840098_mini_set1_TEX_DTD_v1,success
ok,337352051963118024_mini_set2_BTS_v1,success
ok,227465533309624384_mini_set2_MD_6_v1,success
ok,24633941426402839_mini_set1_PNU_v1,success
xx,30731828422650917_mini_set2_TEX_ALOT_v1,diverged
xx,30942481080810767_mini_set0_CRS_v1,AMP
xx,30746863890679493_mini_set2_PRT_v1,cuDNN_error
xx,21078108204423525_mini_set0_SPT_v1,AMP
ok,30771557313072964_mini_set2_ACT_410_v1,success
ok,28607134111695084_mini_set0_MD_MIX_v1,success
xx,31111324414483665_mini_set1_ACT_40_v1,AMP
xx,311702534944889567_mini_set2_MD_6_v1,diverged
xx,21359046981869447_mini_set0_SPT_v1,AMP
ok,214064819393276669_mini_set0_RESISC_v1,success
ok,31208922929591244_mini_set1_PLT_NET_v1,success
xx,24673883706828975_mini_set0_RESISC_v1,AMP
xx,24724683322896236_mini_set1_MD_5_BIS_v1,OOM
xx,338830765368173908_mini_set2_INS_v1,cuDNN_error
ok,33967112988324806_mini_set2_TEX_ALOT_v1,success
ok,31242327049037498_mini_set2_TEX_ALOT_v1,success
xx,5392190150820291_mini_set0_PLK_v1,diverged
xx,28705697698883515_mini_set2_FNG_v1,OOM
ok,53994885677268479_mini_set1_DOG_v1,success
ok,54165107866292089_mini_set0_PLK_v1,success
xx,2497162327420908_mini_set0_CRS_v1,success
ok,276485135968224_mini_set0_BCT_v1,success
ok,250295104191241133_mini_set2_ACT_410_v1,success
ok,25081663789430296_mini_set2_FNG_v1,success
ok,54350796826200294_mini_set0_TEX_v1,success
ok,25250568315511185_mini_set2_BTS_v1,success
xx,2284623149595821_mini_set2_PRT_v1,batch_size>dataset_size
ok,25321687410177793_mini_set1_ACT_40_v1,success
ok,6527587594857580_mini_set1_APL_v1,success
ok,25339746874529531_mini_set2_INS_v1,success
xx,2274597312336872_mini_set2_MD_6_v1,OOM
xx,65321838827036868_mini_set2_RSD_v1,OOM
xx,65505350398487325_mini_set1_PNU_v1,OOM
xx,65785021509915513_mini_set2_RSD_v1,OOM
ok,65777627757542709_mini_set2_PLT_DOC_v1,success
xx,65789967311302106_mini_set0_TEX_v1,success
xx,24668477791840114_mini_set2_MD_6_v1,success
ok,6592095616291363_mini_set2_ACT_410_v1,success
xx,24670443042445584_mini_set2_RSD_v1,success
xx,24703806539343763_mini_set2_TEX_ALOT_v1,success
xx,24707828471564495_mini_set0_PLK_v1,success
xx,21433446392997507_mini_set0_FLW_v1,success
xx,21465688787739327_mini_set2_RSD_v1,success
xx,21524667458994986_mini_set0_MD_MIX_v1,success
xx,24760958066400716_mini_set2_ACT_410_v1,OOM
xx,2476972131258893_mini_set0_CRS_v1,OOM
ok,25405881120776954_mini_set2_PRT_v1,success
ok,25495782848404363_mini_set2_TEX_ALOT_v1,success
xx,30883656444149706_mini_set1_PNU_v1,success
xx,3094770434172992_mini_set0_BRD_v1,success
xx,31017379739463329_mini_set2_ACT_410_v1,success
ok,248256612940891173_mini_set2_PRT_v1,success
xx,31067725461339709_mini_set2_PLT_DOC_v1,success
xx,31077592425005649_mini_set1_PNU_v1,success
ok,3102775919789755_mini_set2_MD_6_v1,success
ok,249556159545709564_mini_set1_INS_2_v1,success
xx,31095387683167332_mini_set1_APL_v1,success
ok,24961653324551060_mini_set2_INS_v1,success
ok,2502087620133227_mini_set0_TEX_v1,success
xx,3112103090548732_mini_set0_MD_MIX_v1,success
xx,29220745267540319_mini_set1_INS_2_v1,success
ok,31124525104636354_mini_set2_INS_v1,success
xx,29445942876630289_mini_set2_TEX_ALOT_v1,success
xx,295214129787639412_mini_set2_FNG_v1,success
ok,31156514336772951_mini_set0_PLK_v1,success
xx,2956079978048852_mini_set1_MD_5_BIS_v1,success
xx,29573900819374826_mini_set1_PLT_NET_v1,success
xx,296290073602789510_mini_set2_RSD_v1,success
ok,31237791649960750_mini_set0_TEX_v1,success
xx,29683080265228937_mini_set0_RESISC_v1,success
ok,66349438433354777_mini_set1_TEX_DTD_v1,success
ok,29690726423066371_mini_set0_PLK_v1,success
xx,29748761891860746_mini_set1_APL_v1,success
ok,31266658345078649_mini_set1_ACT_40_v1,success
xx,29764728562399181_mini_set1_MED_LF_v1,success
xx,29878876788183292_mini_set0_FLW_v1,success
xx,29891734724251375_mini_set0_BCT_v1,success
xx,299410265186060511_mini_set0_MD_MIX_v1,success
xx,301455236420883986_mini_set2_PLT_DOC_v1,success
ok,25120105880285458_mini_set2_RSD_v1,success
xx,302379752966643129_mini_set2_BTS_v1,success
xx,30257145002750214_mini_set2_PLT_DOC_v1,success
xx,25410889446207595_mini_set2_INS_v1,AMP
xx,25411383995817676_mini_set1_MD_5_BIS_v1,AMP
xx,278975727188723289_mini_set2_FNG_v1,AMP
xx,27983459514306617_mini_set1_PNU_v1,AMP
xx,28003778633174687_mini_set1_RSICB_v1,AMP
xx,28061423520135113_mini_set2_RSD_v1,AMP
xx,280786570765732528_mini_set2_AWA_v1,AMP
xx,28181003804491116_mini_set2_RSD_v1,AMP
xx,282221871989510130_mini_set0_FLW_v1,AMP
xx,282335680746664081_mini_set1_PLT_NET_v1,AMP
xx,282416619731416317_mini_set1_TEX_DTD_v1,AMP
xx,282995613072740450_mini_set1_PLT_NET_v1,AMP
xx,28347845630938739_mini_set0_TEX_v1,AMP
xx,2835474225471543_mini_set1_TEX_DTD_v1,AMP
xx,28416533109982685_mini_set0_SPT_v1,AMP
xx,28598704830752777_mini_set2_AWA_v1,AMP
xx,2866518071968660_mini_set1_MED_LF_v1,AMP
xx,314248006141471234_mini_set2_RSD_v1,AMP
xx,314912591892836989_mini_set2_INS_v1,AMP
xx,31520592629697249_mini_set1_MD_5_BIS_v1,AMP
xx,31568870997599769_mini_set1_MED_LF_v1,AMP
ok,31332594782977438_mini_set1_PLT_NET_v1,success
ok,28917720846991374_mini_set0_RESISC_v1,success
xx,31637248244534455_mini_set1_DOG_v1,success
xx,31406117097471903_mini_set2_FNG_v1,AMP
xx,314607939420690750_mini_set1_DOG_v1,AMP
xx,28930721901712284_mini_set2_ACT_410_v1,AMP
xx,28956872386287453_mini_set2_INS_v1,AMP
ok,31472363321683178_mini_set1_DOG_v1,success
ok,23200604181090754_mini_set1_APL_v1,success
xx,28966698009651860_mini_set2_PRT_v1,success
xx,28971503679544869_mini_set0_CRS_v1,success
ok,34174256815622045_mini_set1_TEX_DTD_v1,success
xx,29000552797030282_mini_set0_FLW_v1,success
xx,29010710582191229_mini_set1_MED_LF_v1,success
ok,54490037252265202_mini_set2_INS_v1,success
ok,290242345099328339_mini_set1_TEX_DTD_v1,success
xx,341996936364155249_mini_set0_FLW_v1,cuDNN_error
xx,34235767086885419_mini_set0_SPT_v1,AMP
xx,25620696247557827_mini_set1_INS_2_v1,diverged
ok,3426333335470024_mini_set0_PLK_v1,success
xx,25625460703621787_mini_set0_RESISC_v1,diverged
xx,54561380011644804_mini_set0_BRD_v1,diverged
xx,54594791239386263_mini_set2_RSD_v1,diverged
xx,54810872485595457_mini_set2_ACT_410_v1,diverged
xx,29077810845476800_mini_set1_INS_2_v1,diverged
xx,29186478661417710_mini_set2_FNG_v1,diverged
xx,292272986303687632_mini_set2_ACT_410_v1,diverged
xx,2926074304245370_mini_set1_APL_v1,diverged
xx,29382073362348514_mini_set2_AWA_v1,diverged
xx,294759023077603255_mini_set2_ACT_410_v1,diverged
xx,29573076798096442_mini_set2_ACT_410_v1,diverged
xx,29587314209750135_mini_set0_RESISC_v1,diverged
xx,29666010714382586_mini_set2_RSD_v1,diverged
ok,5496769251519754_mini_set1_MD_5_BIS_v1,success
xx,29672918259474095_mini_set0_PLK_v1,success
ok,30415515061079252_mini_set2_PRT_v1,success
xx,29676057002129145_mini_set2_MD_6_v1,success
xx,29775463789925276_mini_set2_INS_v1,success
ok,3426593180489242_mini_set1_RSICB_v1,success
xx,29798128070200224_mini_set2_INS_v1,success
xx,29815885614701285_mini_set1_PNU_v1,success
xx,298213266397282594_mini_set0_TEX_v1,success
xx,55119688845561757_mini_set2_FNG_v1,AMP
ok,298478935300601075_mini_set0_MD_MIX_v1,success
xx,55121237837835565_mini_set2_PRT_v1,AMP
ok,30475523513499488_mini_set0_CRS_v1,success
xx,250019072905140917_mini_set1_PNU_v1,batch_size>dataset_size
xx,255351992581215581_mini_set1_RSICB_v1,AMP
ok,5512389064559041_mini_set1_PLT_NET_v1,success
xx,255371833880668499_mini_set2_PLT_DOC_v1,AMP
ok,25590938398240567_mini_set0_CRS_v1,success
ok,5516972584871232_mini_set0_TEX_v1,success
ok,2560125220626770_mini_set1_PNU_v1,success
ok,29901539542174299_mini_set0_PLT_VIL_v1,success
xx,55578241818923985_mini_set2_ACT_410_v1,AMP
ok,55710375174235662_mini_set2_AWA_v1,success
ok,30485309222731629_mini_set1_TEX_DTD_v1,success
ok,25647443855956026_mini_set0_PLK_v1,success
xx,3060418895726963_mini_set2_INS_v1,AMP
xx,215488950995345169_mini_set0_PLT_VIL_v1,AMP
xx,56145655653590590_mini_set1_PNU_v1,OOM
ok,5615076545915997_mini_set2_INS_v1,success
ok,30733293364392980_mini_set2_FNG_v1,success
ok,25823543202964342_mini_set2_PLT_DOC_v1,success
ok,258361948057405000_mini_set0_RESISC_v1,success
xx,2583851761719675_mini_set2_PRT_v1,AMP
ok,301548944501593847_mini_set1_INS_2_v1,success
ok,30295937896693082_mini_set2_INS_v1,success
ok,30346796506025572_mini_set1_DOG_v1,success
xx,2156441169443801_mini_set0_BRD_v1,OOM
ok,21581087762308706_mini_set2_AWA_v1,success
xx,34520627151692318_mini_set2_PLT_DOC_v1,OOM
xx,21735028499161321_mini_set1_PNU_v1,diverged
ok,21754351515150928_mini_set0_FLW_v1,success
xx,21775229960111031_mini_set1_PNU_v1,OOM
ok,5657977551327907_mini_set2_FNG_v1,success
ok,25854645108475186_mini_set1_APL_v1,success
ok,67700166030656452_mini_set2_TEX_ALOT_v1,success
ok,6795629304471074_mini_set0_FLW_v1,success
xx,25975019430952837_mini_set1_ACT_40_v1,OOM
ok,2608865873152474_mini_set1_APL_v1,success
xx,219193852228797301_mini_set0_BRD_v1,AMP
ok,30482152274502705_mini_set1_DOG_v1,success
ok,22004972279096673_mini_set2_FNG_v1,success
xx,2627317172270811_mini_set0_TEX_v1,NoCUDA
xx,2631018957981945_mini_set0_PLK_v1,NoCUDA
ok,56691376398528470_mini_set1_INS_2_v1,success
ok,307677064436651709_mini_set0_PLK_v1,success
xx,25246274357088449_mini_set1_RSICB_v1,AMP
ok,2543160807398502_mini_set1_APL_v1,success
ok,307216550264218232_mini_set2_RSD_v1,success
ok,23485353735466911_mini_set0_BCT_v1,success
ok,30822194815411105_mini_set2_RSD_v1,success
xx,30731910433841941_mini_set2_ACT_410_v1,OOM
ok,307719887539339760_mini_set1_ACT_40_v1,success
xx,30773285790067121_mini_set1_APL_v1,success
ok,346418352916462983_mini_set1_MED_LF_v1,success
xx,307911277407326083_mini_set2_ACT_410_v1,OOM
ok,34705450909621155_mini_set0_BRD_v1,success
ok,30873123333504594_mini_set1_DOG_v1,success
ok,257132888115372290_mini_set0_CRS_v1,success
ok,31126094452224316_mini_set0_FLW_v1,success
ok,28788942509161743_mini_set0_TEX_v1,success
ok,311396605372303163_mini_set1_INS_2_v1,success
ok,28790203575715454_mini_set1_PNU_v1,success
ok,22204610136823592_mini_set1_MD_5_BIS_v1,success
xx,22243339760019983_mini_set0_TEX_v1,AMP
xx,31822576107164777_mini_set2_TEX_ALOT_v1,AMP
ok,31849615272860796_mini_set1_PNU_v1,success
xx,28919993031715634_mini_set2_FNG_v1,NoCUDA
xx,254950989846438529_mini_set1_PLT_NET_v1,OOM
ok,68786059331317909_mini_set0_TEX_v1,success
ok,29057225425962459_mini_set2_MD_6_v1,success
xx,54019965478343205_mini_set2_TEX_ALOT_v1,success
ok,5671219547164001_mini_set2_FNG_v1,success
xx,291057519159577761_mini_set1_PNU_v1,AMP
ok,31537531438450551_mini_set2_PRT_v1,success
xx,69125178571997793_mini_set0_TEX_v1,diverged
xx,69489805986512501_mini_set2_AWA_v1,AMP
ok,69601895445497408_mini_set0_RESISC_v1,success
ok,7002673855386111_mini_set0_TEX_v1,success
xx,32034029850659211_mini_set2_PLT_DOC_v1,success
xx,32067664619013502_mini_set2_PRT_v1,OOM
ok,22368188373043963_mini_set0_SPT_v1,success
xx,34779640200460317_mini_set2_PLT_DOC_v1,OOM
ok,2557280698288461_mini_set2_PRT_v1,success
ok,34864448877544972_mini_set0_PLK_v1,success
xx,320993713088286957_mini_set0_FLW_v1,diverged
ok,2636189438853037_mini_set0_RESISC_v1,success
ok,3220983219057637_mini_set0_MD_MIX_v1,success
ok,26386058880896757_mini_set0_MD_MIX_v1,success
ok,32211858079794825_mini_set2_INS_v1,success
ok,3235568624109857_mini_set0_FLW_v1,success
xx,7003484475445720_mini_set2_AWA_v1,OOM
xx,70110295466514960_mini_set1_MED_LF_v1,OOM
ok,29162675774400238_mini_set0_RESISC_v1,success
xx,7015495518463113_mini_set0_RESISC_v1,diverged
xx,70089744952428643_mini_set0_MD_MIX_v1,OOM
xx,25722528887201371_mini_set2_PRT_v1,NoCUDA
xx,25736295702138738_mini_set0_FLW_v1,NoCUDA
ok,257495780966507649_mini_set0_MD_MIX_v1,success
ok,26576985681071607_mini_set0_RESISC_v1,success
ok,291778744716105208_mini_set2_BTS_v1,success
ok,2925078834224314_mini_set0_MD_MIX_v1,success
ok,23508669926020208_mini_set1_ACT_40_v1,success
xx,23538070007383894_mini_set1_RSICB_v1,success
ok,224683795178278_mini_set1_TEX_DTD_v1,success
xx,25816538450554499_mini_set2_PRT_v1,AMP
xx,22515409695674719_mini_set0_PLK_v1,AMP
ok,25829799843131399_mini_set1_PNU_v1,success
ok,25946955920097400_mini_set0_BRD_v1,success
xx,26595791896156399_mini_set1_INS_2_v1,AMP
xx,26599036275856443_mini_set1_MED_LF_v1,OOM
ok,225220260757434601_mini_set0_SPT_v1,success
xx,26610608769068424_mini_set0_BRD_v1,success
xx,26676252541147072_mini_set2_TEX_ALOT_v1,OOM
ok,225449700837803751_mini_set2_FNG_v1,success
ok,34977952821876625_mini_set2_AWA_v1,success
ok,227776386568143413_mini_set1_INS_2_v1,success
ok,22782461157422912_mini_set1_DOG_v1,success
ok,29251458425747079_mini_set2_INS_v1,success
xx,23713639542013491_mini_set0_PLK_v1,success
ok,31601559459385009_mini_set2_INS_v1,success
ok,23730675571588836_mini_set1_MED_LF_v1,success
xx,23735767036245031_mini_set0_CRS_v1,OOM
xx,30959184547579177_mini_set2_ACT_410_v1,AMP
ok,23802480135735816_mini_set2_BTS_v1,success
ok,30961198538123710_mini_set1_MD_5_BIS_v1,success
ok,29256319952499927_mini_set0_PLK_v1,success
xx,350094451564463970_mini_set1_ACT_40_v1,success
xx,260761727141431131_mini_set2_TEX_ALOT_v1,AMP
xx,35171986505908798_mini_set0_PLT_VIL_v1,AMP
ok,292887211679304436_mini_set1_DOG_v1,success
xx,351749034137057095_mini_set0_PLK_v1,success
xx,352474901718199389_mini_set1_PNU_v1,success
xx,31325298723808658_mini_set0_PLT_VIL_v1,success
xx,3137162572987888_mini_set1_DOG_v1,success
ok,7152136993704553_mini_set1_PNU_v1,success
ok,314358042907445691_mini_set2_BTS_v1,success
ok,31476567400447123_mini_set2_ACT_410_v1,success
ok,22836081768107723_mini_set1_PLT_NET_v1,success
ok,26902113272288632_mini_set1_PNU_v1,success
xx,2616304736631399_mini_set1_RSICB_v1,AMP
xx,35411774105481874_mini_set2_PRT_v1,batch_size>dataset_size
ok,3546508776984962_mini_set1_INS_2_v1,success
xx,2284775362032059_mini_set1_MED_LF_v1,AMP
xx,228810806737500813_mini_set1_PNU_v1,AMP
ok,22926839360230735_mini_set1_TEX_DTD_v1,success
xx,325944670303871634_mini_set1_MED_LF_v1,success
ok,25885912992494751_mini_set0_RESISC_v1,success
ok,32632101956969363_mini_set0_TEX_v1,success
ok,328114834606243072_mini_set2_AWA_v1,success
ok,3267964933789225_mini_set0_BRD_v1,success
ok,31615347180810472_mini_set0_BRD_v1,success
ok,31623967634707725_mini_set0_BRD_v1,success
ok,31630121839204658_mini_set0_BCT_v1,success
ok,31642229914270818_mini_set0_PLT_VIL_v1,success
ok,3291703848624758_mini_set0_PLK_v1,success
ok,329219506519910127_mini_set1_PLT_NET_v1,success
ok,239950055945626045_mini_set1_APL_v1,success
ok,2943320587003347_mini_set1_PNU_v1,success
ok,32971113286125536_mini_set0_RESISC_v1,success
xx,31666222149972271_mini_set2_TEX_ALOT_v1,OOM
xx,354679464549016155_mini_set0_BCT_v1,AMP
ok,23020337491786042_mini_set2_BTS_v1,success
ok,231317721386396410_mini_set0_BCT_v1,success
xx,35667741733435458_mini_set1_PLT_NET_v1,OOM
ok,30966302580942379_mini_set1_PLT_NET_v1,success
xx,233408006167816727_mini_set0_TEX_v1,OOM
ok,30972528100936005_mini_set0_SPT_v1,success
ok,2400187157182115_mini_set2_INS_v1,success
ok,23465070602615915_mini_set0_MD_MIX_v1,success
ok,31784017291918687_mini_set1_MED_LF_v1,success
ok,30985284878799716_mini_set2_ACT_410_v1,success
ok,2406527647569076_mini_set0_FLW_v1,success
ok,240669961098113200_mini_set1_PLT_NET_v1,success
ok,32993984598509300_mini_set2_FNG_v1,success
ok,242034400070543228_mini_set1_DOG_v1,success
xx,3102750865579984_mini_set2_MD_6_v1,OOM
ok,24211426062562279_mini_set0_RESISC_v1,success
ok,23476612347910568_mini_set0_BCT_v1,success
ok,31817334689104252_mini_set1_TEX_DTD_v1,success
xx,26032060106079155_mini_set2_TEX_ALOT_v1,OOM
ok,23549407032320646_mini_set0_FLW_v1,success
ok,26109239099443334_mini_set0_CRS_v1,success
xx,24211551681197572_mini_set1_PNU_v1,OOM
ok,243175644598811386_mini_set1_APL_v1,success
xx,31881129728567434_mini_set0_CRS_v1,cuDNN_error
ok,311721346184782745_mini_set1_TEX_DTD_v1,success
ok,3196439003082516_mini_set0_TEX_v1,success
ok,31834347229322581_mini_set1_TEX_DTD_v1,success
ok,3180935827830508_mini_set0_CRS_v1,success
ok,31887352008915318_mini_set1_TEX_DTD_v1,success
ok,3200965619486010_mini_set0_PLT_VIL_v1,success
ok,32063001131478376_mini_set0_BCT_v1,success
xx,26936376176282691_mini_set2_FNG_v1,diverged
ok,23799497629693563_mini_set1_MED_LF_v1,success
ok,31351985710933350_mini_set1_DOG_v1,success
ok,23815108898501642_mini_set1_TEX_DTD_v1,success
ok,263568080287855833_mini_set1_APL_v1,success
ok,33298252368693464_mini_set2_TEX_ALOT_v1,success
xx,23880817789269929_mini_set2_AWA_v1,AMP
ok,23938722835918530_mini_set2_PLT_DOC_v1,success
xx,27088435101764619_mini_set0_MD_MIX_v1,diverged
ok,2731721969810545_mini_set1_APL_v1,success
ok,23975570878761699_mini_set2_RSD_v1,success
ok,239788234239616_mini_set2_ACT_410_v1,success
xx,24088698465865827_mini_set2_BTS_v1,OOM
xx,241778671522688373_mini_set0_SPT_v1,OOM
xx,24189851078470513_mini_set1_ACT_40_v1,OOM
