output_state,experiment,diagnosis
xx,5195751548689416_tfds-icgen_imagenette_1_v1,success
xx,53981202368037515_tfds-icgen_cycle_gan_facades_13_v1,success
xx,51984708811991485_tfds-icgen_uc_merced_1_v1,success
xx,6331391932757276_tfds-icgen_uc_merced_7_v1,success
xx,6337223738758685_tfds-icgen_fashion_mnist_6_v1,success
xx,52113426864455039_tfds-icgen_svhn_cropped_5_v1,success
xx,54055483963434414_tfds-icgen_caltech101_7_v1,success
xx,5410715424262316_tfds-icgen_mnist_5_v1,success
xx,5407361964366437_tfds-icgen_cycle_gan_vangogh2photo_1_v1,success
xx,52127041373830273_tfds-icgen_omniglot_8_v1,success
xx,633807017754719695_tfds-icgen_kmnist_3_v1,success
xx,54126484891183661_tfds-icgen_cycle_gan_iphone2dslr_flower_10_v1,success
xx,63384002318973773_tfds-icgen_cycle_gan_horse2zebra_12_v1,success
xx,541303947332466223_tfds-icgen_fashion_mnist_8_v1,success
xx,63405783863465778_tfds-icgen_oxford_iiit_pet_7_v1,success
xx,5416482962087274_tfds-icgen_cycle_gan_iphone2dslr_flower_10_v1,success
xx,54174579182217829_tfds-icgen_stanford_dogs_3_v1,success
xx,54239720562859292_tfds-icgen_horses_or_humans_8_v1,success
xx,5216920034156493_tfds-icgen_deep_weeds_8_v1,success
xx,54140891884487035_tfds-icgen_cycle_gan_summer2winter_yosemite_10_v1,success
xx,52177357436507985_tfds-icgen_cycle_gan_ukiyoe2photo_1_v1,success
xx,6343674427629110_tfds-icgen_rock_paper_scissors_15_v1,success
xx,5222116253898632_tfds-icgen_uc_merced_3_v1,success
xx,52294410294766317_tfds-icgen_caltech101_11_v1,success
xx,63438517498625513_tfds-icgen_cars196_15_v1,success
xx,63461252834702582_tfds-icgen_eurosat_rgb_15_v1,success
xx,63509532719250647_tfds-icgen_mnist_5_v1,success
xx,63631672783010413_tfds-icgen_cats_vs_dogs_13_v1,success
xx,52302726776263173_tfds-icgen_cycle_gan_iphone2dslr_flower_12_v1,success
xx,523270561225519271_tfds-icgen_cars196_4_v1,success
xx,5222261382610193_tfds-icgen_rock_paper_scissors_9_v1,success
xx,54244254444940596_tfds-icgen_omniglot_3_v1,success
xx,5237603985566048_tfds-icgen_kmnist_11_v1,success
xx,63650172709848666_tfds-icgen_cycle_gan_horse2zebra_11_v1,success
xx,6369982450044021_tfds-icgen_imagenette_12_v1,success
xx,52427365694821322_tfds-icgen_cassava_12_v1,success
xx,543039947689118_tfds-icgen_cmaterdb_bangla_11_v1,success
xx,54341652091018719_tfds-icgen_cycle_gan_vangogh2photo_3_v1,success
xx,52539140783204922_tfds-icgen_cycle_gan_summer2winter_yosemite_6_v1,success
xx,54450395532954417_tfds-icgen_cycle_gan_ukiyoe2photo_4_v1,success
xx,63711232551516969_tfds-icgen_cmaterdb_bangla_13_v1,success
xx,54465236724624894_tfds-icgen_cars196_15_v1,success
xx,6382189985374109_tfds-icgen_eurosat_rgb_15_v1,success
xx,63822912075481754_tfds-icgen_omniglot_8_v1,success
xx,5447031756598703_tfds-icgen_imagenet_resized_32x32_9_v1,success
xx,54473779473101821_tfds-icgen_cars196_6_v1,success
xx,54485184902606446_tfds-icgen_tf_flowers_2_v1,success
xx,54508218943680787_tfds-icgen_cycle_gan_ukiyoe2photo_15_v1,success
xx,54486989096315523_tfds-icgen_imagenette_14_v1,success
xx,5255581362578005_tfds-icgen_rock_paper_scissors_11_v1,success
xx,63828435665235448_tfds-icgen_horses_or_humans_5_v1,success
xx,52624008181006879_tfds-icgen_cycle_gan_maps_8_v1,success
xx,52629687391588766_tfds-icgen_oxford_iiit_pet_15_v1,success
xx,6386820898904404_tfds-icgen_cmaterdb_devanagari_15_v1,success
xx,63876988035268020_tfds-icgen_oxford_iiit_pet_8_v1,success
xx,63924067644130429_tfds-icgen_deep_weeds_12_v1,success
xx,63967289510420352_tfds-icgen_cycle_gan_facades_15_v1,success
xx,52704825761752795_tfds-icgen_cmaterdb_devanagari_14_v1,success
xx,52723997718882337_tfds-icgen_rock_paper_scissors_4_v1,success
xx,5275840961051229_tfds-icgen_cmaterdb_bangla_11_v1,success
xx,5451861321471460_tfds-icgen_cycle_gan_summer2winter_yosemite_13_v1,success
xx,5282833884405436_tfds-icgen_cifar10_13_v1,success
xx,63968824354105120_tfds-icgen_cars196_11_v1,success
xx,52877985358678313_tfds-icgen_cifar100_5_v1,success
xx,64026165615276078_tfds-icgen_mnist_13_v1,success
xx,52917571587965958_tfds-icgen_cmaterdb_telugu_8_v1,success
xx,5451891268382776_tfds-icgen_cycle_gan_facades_11_v1,success
xx,5454211092994775_tfds-icgen_oxford_iiit_pet_5_v1,success
xx,54602011313964245_tfds-icgen_kmnist_9_v1,success
xx,529372898666474569_tfds-icgen_cifar10_14_v1,success
xx,6406985107026750_tfds-icgen_rock_paper_scissors_3_v1,success
xx,64125616716106350_tfds-icgen_cmaterdb_devanagari_5_v1,success
xx,54608863279470197_tfds-icgen_cats_vs_dogs_12_v1,success
xx,5465639199574099_tfds-icgen_visual_domain_decathlon_dtd_8_v1,success
xx,6412892236434042_tfds-icgen_malaria_14_v1,success
xx,5462868819977971_tfds-icgen_rock_paper_scissors_3_v1,success
xx,54741895085946011_tfds-icgen_eurosat_rgb_6_v1,success
xx,54763695753279764_tfds-icgen_cmaterdb_bangla_2_v1,success
xx,5298047635580535_tfds-icgen_svhn_cropped_2_v1,success
xx,54769396189272363_tfds-icgen_cats_vs_dogs_5_v1,success
xx,64249210802784152_tfds-icgen_cats_vs_dogs_10_v1,success
xx,64200777842093414_tfds-icgen_kmnist_14_v1,success
xx,64280761268958183_tfds-icgen_tf_flowers_9_v1,success
xx,5301792883488198_tfds-icgen_kmnist_8_v1,success
xx,53069887860524075_tfds-icgen_cycle_gan_apple2orange_6_v1,success
xx,64281744998619151_tfds-icgen_fashion_mnist_13_v1,success
xx,5307297574658011_tfds-icgen_eurosat_rgb_13_v1,success
xx,53124581274579257_tfds-icgen_cycle_gan_iphone2dslr_flower_14_v1,success
xx,54784163312158981_tfds-icgen_cmaterdb_bangla_2_v1,success
xx,6432210964684016_tfds-icgen_visual_domain_decathlon_dtd_6_v1,success
xx,531373764652976733_tfds-icgen_colorectal_histology_2_v1,success
xx,53160628165523303_tfds-icgen_cats_vs_dogs_9_v1,success
xx,6435277531996876_tfds-icgen_uc_merced_14_v1,success
xx,5486100749670802_tfds-icgen_cmaterdb_devanagari_7_v1,success
xx,64356887441688823_tfds-icgen_cifar10_15_v1,success
xx,53162951573756390_tfds-icgen_uc_merced_5_v1,success
xx,531744474794653_tfds-icgen_deep_weeds_1_v1,success
xx,54868991958622150_tfds-icgen_tf_flowers_14_v1,success
xx,548782026532053762_tfds-icgen_cifar100_8_v1,success
xx,53244315607733821_tfds-icgen_cifar100_7_v1,success
xx,64391429401024136_tfds-icgen_cats_vs_dogs_10_v1,success
xx,54923278328299372_tfds-icgen_colorectal_histology_5_v1,success
xx,64395385250693773_tfds-icgen_horses_or_humans_13_v1,success
xx,55000231411395507_tfds-icgen_cifar10_15_v1,success
xx,6443041712394144_tfds-icgen_oxford_iiit_pet_1_v1,success
xx,54952336896053468_tfds-icgen_imagenette_14_v1,success
xx,55080472553302445_tfds-icgen_cats_vs_dogs_8_v1,success
xx,552447382475540278_tfds-icgen_stanford_dogs_11_v1,success
xx,5543222571835572_tfds-icgen_cars196_10_v1,success
xx,64491053634305096_tfds-icgen_cmaterdb_devanagari_2_v1,success
xx,64510485346549803_tfds-icgen_horses_or_humans_12_v1,success
xx,533567678266170137_tfds-icgen_visual_domain_decathlon_dtd_13_v1,success
xx,53437941223335655_tfds-icgen_cycle_gan_summer2winter_yosemite_14_v1,success
xx,6447718215110510_tfds-icgen_cycle_gan_horse2zebra_6_v1,success
xx,53450695103167625_tfds-icgen_cats_vs_dogs_10_v1,success
xx,535093137932278459_tfds-icgen_cycle_gan_apple2orange_3_v1,success
xx,64528710892986035_tfds-icgen_imagenette_5_v1,success
xx,64576580263354946_tfds-icgen_cycle_gan_ukiyoe2photo_6_v1,success
xx,53548172202787699_tfds-icgen_tf_flowers_10_v1,success
xx,5547072933442054_tfds-icgen_visual_domain_decathlon_dtd_2_v1,success
xx,53554382630931414_tfds-icgen_deep_weeds_3_v1,success
xx,5355492546002296_tfds-icgen_cycle_gan_horse2zebra_2_v1,success
xx,64579948274472227_tfds-icgen_mnist_1_v1,success
xx,64622085721534570_tfds-icgen_cycle_gan_summer2winter_yosemite_11_v1,success
xx,53589392319430337_tfds-icgen_stanford_dogs_14_v1,success
xx,53619768939869220_tfds-icgen_mnist_7_v1,success
xx,55523892226450060_tfds-icgen_cycle_gan_apple2orange_3_v1,success
xx,55529917607009144_tfds-icgen_deep_weeds_6_v1,success
xx,5553015064550525_tfds-icgen_cycle_gan_apple2orange_1_v1,success
xx,53742728299181486_tfds-icgen_cassava_13_v1,success
xx,64626227962377569_tfds-icgen_oxford_iiit_pet_9_v1,success
xx,64664450588110329_tfds-icgen_tf_flowers_7_v1,success
xx,64664522641076096_tfds-icgen_cifar100_8_v1,success
xx,55636182473297295_tfds-icgen_cars196_3_v1,success
xx,55557496094768228_tfds-icgen_stanford_dogs_7_v1,success
xx,55650239272027047_tfds-icgen_cycle_gan_summer2winter_yosemite_10_v1,success
xx,55650011233704585_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,success
xx,55659784109002728_tfds-icgen_malaria_13_v1,success
xx,5566062163656680_tfds-icgen_eurosat_rgb_1_v1,success
xx,64771292262965700_tfds-icgen_deep_weeds_1_v1,success
xx,5375173416785179_tfds-icgen_cycle_gan_ukiyoe2photo_12_v1,success
xx,64818426075278750_tfds-icgen_cifar100_5_v1,success
xx,6482047657032859_tfds-icgen_cycle_gan_horse2zebra_3_v1,success
xx,53831077778505895_tfds-icgen_fashion_mnist_9_v1,success
xx,53803369143656605_tfds-icgen_cycle_gan_ukiyoe2photo_2_v1,success
xx,5566344763351162_tfds-icgen_cycle_gan_apple2orange_6_v1,success
xx,64835437959642787_tfds-icgen_stanford_dogs_10_v1,success
xx,53872110266403163_tfds-icgen_cmaterdb_telugu_14_v1,success
xx,53919279620112369_tfds-icgen_imagenet_resized_32x32_15_v1,success
xx,5393517630032784_tfds-icgen_cifar10_11_v1,success
xx,54047165589891572_tfds-icgen_cycle_gan_facades_8_v1,success
xx,6487563166718772_tfds-icgen_uc_merced_7_v1,success
xx,649529141365018_tfds-icgen_cycle_gan_facades_13_v1,success
xx,6498746315931946_tfds-icgen_tf_flowers_12_v1,success
xx,54073681039245923_tfds-icgen_fashion_mnist_5_v1,success
xx,54093752546165538_tfds-icgen_imagenet_resized_32x32_4_v1,success
xx,55665059830224930_tfds-icgen_imagenet_resized_32x32_14_v1,success
xx,55716544621465406_tfds-icgen_cycle_gan_ukiyoe2photo_9_v1,success
xx,6512909311173152_tfds-icgen_eurosat_rgb_1_v1,success
xx,5409704552716895_tfds-icgen_caltech101_5_v1,success
xx,55771793866966383_tfds-icgen_cars196_9_v1,success
xx,65251502325063311_tfds-icgen_cycle_gan_apple2orange_3_v1,success
xx,65263073751206313_tfds-icgen_imagenet_resized_32x32_12_v1,success
xx,55782722946241903_tfds-icgen_cassava_13_v1,success
xx,55797847469821022_tfds-icgen_eurosat_rgb_1_v1,success
xx,55799755651150395_tfds-icgen_caltech101_8_v1,success
xx,55884263159156962_tfds-icgen_fashion_mnist_2_v1,success
xx,54138816383350225_tfds-icgen_eurosat_rgb_14_v1,success
xx,5588711859909607_tfds-icgen_cassava_5_v1,success
xx,65284825679357140_tfds-icgen_stanford_dogs_13_v1,success
xx,55888587138247206_tfds-icgen_cycle_gan_ukiyoe2photo_3_v1,success
xx,6537073853776877_tfds-icgen_imagenette_14_v1,success
xx,65439272535135932_tfds-icgen_horses_or_humans_3_v1,success
xx,5416368473109174_tfds-icgen_tf_flowers_4_v1,success
xx,55892405614698736_tfds-icgen_horses_or_humans_5_v1,success
xx,65447117023985939_tfds-icgen_mnist_1_v1,success
xx,54165509916594880_tfds-icgen_cycle_gan_vangogh2photo_9_v1,success
xx,54173924650366747_tfds-icgen_colorectal_histology_2_v1,success
xx,54182609896382505_tfds-icgen_cmaterdb_telugu_11_v1,success
xx,5422447399396750_tfds-icgen_cifar10_12_v1,success
xx,65522389076631126_tfds-icgen_uc_merced_11_v1,success
xx,54231416962956248_tfds-icgen_uc_merced_4_v1,success
xx,655776802139245_tfds-icgen_cycle_gan_apple2orange_2_v1,success
xx,65578781870161472_tfds-icgen_cycle_gan_facades_11_v1,success
xx,54250769715674816_tfds-icgen_stanford_dogs_8_v1,success
xx,5426046833951310_tfds-icgen_omniglot_3_v1,success
xx,5592555788933401_tfds-icgen_eurosat_rgb_3_v1,success
xx,55962109582834183_tfds-icgen_cycle_gan_iphone2dslr_flower_9_v1,success
xx,655859171484344_tfds-icgen_cmaterdb_devanagari_12_v1,success
xx,5596230169937990_tfds-icgen_stanford_dogs_4_v1,success
xx,54262458812954520_tfds-icgen_caltech101_2_v1,success
xx,65614274307481982_tfds-icgen_malaria_8_v1,success
xx,65633044826825915_tfds-icgen_eurosat_rgb_14_v1,success
xx,560768614467360330_tfds-icgen_cifar100_12_v1,success
xx,56022909556159634_tfds-icgen_cycle_gan_facades_3_v1,success
xx,56154935051672112_tfds-icgen_cmaterdb_bangla_13_v1,success
xx,54269981943659275_tfds-icgen_deep_weeds_1_v1,success
xx,56344204143485180_tfds-icgen_fashion_mnist_1_v1,success
xx,56184819882699523_tfds-icgen_rock_paper_scissors_13_v1,success
xx,56165116053580887_tfds-icgen_deep_weeds_7_v1,success
xx,65634907504290199_tfds-icgen_cifar100_3_v1,success
xx,65653284294437386_tfds-icgen_rock_paper_scissors_14_v1,success
xx,65654539777706403_tfds-icgen_visual_domain_decathlon_dtd_5_v1,success
xx,54303906228676052_tfds-icgen_svhn_cropped_14_v1,success
xx,65677463966345196_tfds-icgen_cars196_2_v1,success
xx,5635651972504226_tfds-icgen_cmaterdb_devanagari_5_v1,success
xx,5431044273282504_tfds-icgen_oxford_iiit_pet_13_v1,success
xx,5432082895616930_tfds-icgen_cycle_gan_vangogh2photo_8_v1,success
xx,54319761667122485_tfds-icgen_cycle_gan_summer2winter_yosemite_11_v1,success
xx,54368911213340759_tfds-icgen_malaria_15_v1,success
xx,6570557971052145_tfds-icgen_deep_weeds_3_v1,success
xx,65774597325374231_tfds-icgen_horses_or_humans_15_v1,success
xx,54383349013659425_tfds-icgen_cmaterdb_devanagari_10_v1,success
xx,65854395755396909_tfds-icgen_malaria_7_v1,success
xx,54409177549236641_tfds-icgen_cycle_gan_horse2zebra_15_v1,success
xx,54435220770702254_tfds-icgen_cmaterdb_telugu_5_v1,success
xx,5642308018310674_tfds-icgen_cycle_gan_summer2winter_yosemite_9_v1,success
xx,65949780724150911_tfds-icgen_tf_flowers_7_v1,success
xx,5649158372696386_tfds-icgen_eurosat_rgb_15_v1,success
xx,5651401657431156_tfds-icgen_cmaterdb_bangla_14_v1,success
xx,54501717380552953_tfds-icgen_cycle_gan_vangogh2photo_9_v1,success
xx,66004027854863978_tfds-icgen_cycle_gan_horse2zebra_4_v1,success
xx,66069599202666122_tfds-icgen_cmaterdb_bangla_7_v1,success
xx,566003029675073_tfds-icgen_kmnist_7_v1,success
xx,56541921046822454_tfds-icgen_fashion_mnist_4_v1,success
xx,54543156835337311_tfds-icgen_cats_vs_dogs_14_v1,success
xx,5660928581079505_tfds-icgen_rock_paper_scissors_1_v1,success
xx,56654565541632970_tfds-icgen_cassava_3_v1,success
xx,56668451755174304_tfds-icgen_svhn_cropped_14_v1,success
xx,66129893374725137_tfds-icgen_caltech101_15_v1,success
xx,56710073875656370_tfds-icgen_eurosat_rgb_1_v1,success
xx,66130251571277269_tfds-icgen_cats_vs_dogs_3_v1,success
xx,6622753046894053_tfds-icgen_uc_merced_10_v1,success
xx,54564702213743250_tfds-icgen_visual_domain_decathlon_dtd_10_v1,success
xx,66323770426066864_tfds-icgen_cifar10_3_v1,success
xx,54579888558111352_tfds-icgen_tf_flowers_14_v1,success
xx,54608664872528571_tfds-icgen_cycle_gan_horse2zebra_9_v1,success
xx,56743223938790543_tfds-icgen_cycle_gan_iphone2dslr_flower_5_v1,success
xx,54644879659016880_tfds-icgen_cifar100_5_v1,success
xx,54585047362083122_tfds-icgen_deep_weeds_10_v1,success
xx,66371680839146462_tfds-icgen_uc_merced_7_v1,success
xx,66396683506375612_tfds-icgen_cycle_gan_facades_2_v1,success
xx,66401613433275218_tfds-icgen_cats_vs_dogs_10_v1,success
xx,54660385788393288_tfds-icgen_visual_domain_decathlon_dtd_5_v1,success
xx,54669395982837003_tfds-icgen_cmaterdb_devanagari_10_v1,success
xx,54727676897496358_tfds-icgen_cifar10_1_v1,success
xx,56801172878587816_tfds-icgen_eurosat_rgb_12_v1,success
xx,56747314202226691_tfds-icgen_malaria_13_v1,success
xx,66508758524577094_tfds-icgen_cars196_2_v1,success
xx,56860996390564767_tfds-icgen_malaria_14_v1,success
xx,6651087670012660_tfds-icgen_eurosat_rgb_7_v1,success
xx,54757936217911989_tfds-icgen_colorectal_histology_13_v1,success
xx,6655714683004095_tfds-icgen_imagenet_resized_32x32_9_v1,success
xx,56872189179499696_tfds-icgen_svhn_cropped_11_v1,success
xx,56874233632801462_tfds-icgen_malaria_10_v1,success
xx,5492058488577526_tfds-icgen_visual_domain_decathlon_dtd_8_v1,success
xx,5687432152975256_tfds-icgen_imagenet_resized_32x32_7_v1,success
xx,66592342911841439_tfds-icgen_stanford_dogs_13_v1,success
xx,56929162232490893_tfds-icgen_uc_merced_12_v1,success
xx,56949978733531648_tfds-icgen_cycle_gan_iphone2dslr_flower_5_v1,success
xx,57010517078147336_tfds-icgen_cycle_gan_iphone2dslr_flower_2_v1,success
xx,549530524768132352_tfds-icgen_rock_paper_scissors_4_v1,success
xx,66607223231782161_tfds-icgen_cycle_gan_vangogh2photo_14_v1,success
xx,6666393806950482_tfds-icgen_malaria_10_v1,success
xx,66698330474346643_tfds-icgen_cycle_gan_horse2zebra_13_v1,success
xx,5501202500049190_tfds-icgen_cmaterdb_telugu_1_v1,success
xx,55014710639637694_tfds-icgen_cycle_gan_iphone2dslr_flower_12_v1,success
xx,5707323249802187_tfds-icgen_tf_flowers_6_v1,success
xx,55044208409062237_tfds-icgen_cycle_gan_iphone2dslr_flower_2_v1,success
xx,55045466032640448_tfds-icgen_stanford_dogs_1_v1,success
xx,66726191058471491_tfds-icgen_oxford_iiit_pet_13_v1,success
xx,55073148501739377_tfds-icgen_cassava_13_v1,success
xx,55075256957614772_tfds-icgen_cmaterdb_bangla_1_v1,success
xx,6676032291411632_tfds-icgen_caltech101_3_v1,success
xx,5509882124188254_tfds-icgen_eurosat_rgb_12_v1,success
xx,6685513233617307_tfds-icgen_stanford_dogs_12_v1,success
xx,57079019931623875_tfds-icgen_cmaterdb_devanagari_7_v1,success
xx,6684780587546038_tfds-icgen_deep_weeds_6_v1,success
xx,5709171330874688_tfds-icgen_cifar100_6_v1,success
xx,57121395277516418_tfds-icgen_cycle_gan_horse2zebra_5_v1,success
xx,6691460515549942_tfds-icgen_tf_flowers_11_v1,success
xx,55105610166782672_tfds-icgen_fashion_mnist_14_v1,success
xx,66922623722234733_tfds-icgen_imagenet_resized_32x32_1_v1,success
xx,57220507222352444_tfds-icgen_kmnist_8_v1,success
xx,5726363666877413_tfds-icgen_eurosat_rgb_2_v1,success
xx,57268237466815694_tfds-icgen_uc_merced_1_v1,success
xx,5512037757204174_tfds-icgen_cycle_gan_facades_5_v1,success
xx,55119689173585736_tfds-icgen_eurosat_rgb_15_v1,success
xx,6694642626775992_tfds-icgen_rock_paper_scissors_3_v1,success
xx,57291413252417219_tfds-icgen_cycle_gan_iphone2dslr_flower_15_v1,success
xx,67041511474664976_tfds-icgen_imagenet_resized_32x32_12_v1,success
xx,6710274022935448_tfds-icgen_cycle_gan_iphone2dslr_flower_10_v1,success
xx,55259433630447297_tfds-icgen_kmnist_12_v1,success
xx,5729439599879948_tfds-icgen_omniglot_12_v1,success
xx,5729812390011369_tfds-icgen_cassava_13_v1,success
xx,67135230694014637_tfds-icgen_eurosat_rgb_15_v1,success
xx,55265685347662917_tfds-icgen_rock_paper_scissors_1_v1,success
xx,5527039960135153_tfds-icgen_cmaterdb_devanagari_10_v1,success
xx,57413565773609761_tfds-icgen_mnist_6_v1,success
xx,553767464311950784_tfds-icgen_cmaterdb_bangla_2_v1,success
xx,67152747339786424_tfds-icgen_rock_paper_scissors_13_v1,success
xx,67289622190710315_tfds-icgen_cycle_gan_facades_11_v1,success
xx,55391064450367968_tfds-icgen_kmnist_2_v1,success
xx,55393239660692464_tfds-icgen_cycle_gan_horse2zebra_9_v1,success
xx,55419789389463120_tfds-icgen_cycle_gan_ukiyoe2photo_9_v1,success
xx,67293856603782533_tfds-icgen_cycle_gan_horse2zebra_8_v1,success
xx,5747419209877598_tfds-icgen_svhn_cropped_12_v1,success
xx,67307965303824163_tfds-icgen_kmnist_11_v1,success
xx,5751441673894537_tfds-icgen_imagenet_resized_32x32_12_v1,success
xx,67308035539507531_tfds-icgen_caltech101_15_v1,success
xx,5757395830289409_tfds-icgen_mnist_14_v1,success
xx,5542398780064873_tfds-icgen_oxford_iiit_pet_1_v1,success
xx,57580562202562319_tfds-icgen_imagenet_resized_32x32_7_v1,success
xx,67311341987653344_tfds-icgen_visual_domain_decathlon_dtd_13_v1,success
xx,57635496758639365_tfds-icgen_cmaterdb_devanagari_2_v1,success
xx,57671400620318942_tfds-icgen_cycle_gan_iphone2dslr_flower_1_v1,success
xx,6731361649966947_tfds-icgen_eurosat_rgb_3_v1,success
xx,67321245576530697_tfds-icgen_cars196_15_v1,success
xx,67383818967072117_tfds-icgen_imagenette_2_v1,success
xx,55495082500064954_tfds-icgen_cifar100_5_v1,success
xx,5778784801857063_tfds-icgen_omniglot_10_v1,success
xx,555282864226715_tfds-icgen_cats_vs_dogs_2_v1,success
xx,6739236529479655_tfds-icgen_imagenet_resized_32x32_10_v1,success
xx,57793400372547221_tfds-icgen_cycle_gan_summer2winter_yosemite_9_v1,success
xx,57850137649644323_tfds-icgen_cassava_3_v1,success
xx,55544675304431417_tfds-icgen_cmaterdb_bangla_3_v1,success
xx,6741010522081849_tfds-icgen_mnist_6_v1,success
xx,55565418517717771_tfds-icgen_tf_flowers_4_v1,success
xx,5785867974405648_tfds-icgen_cycle_gan_facades_6_v1,success
xx,55615725028517966_tfds-icgen_svhn_cropped_1_v1,success
xx,5561731477128999_tfds-icgen_eurosat_rgb_11_v1,success
xx,5562231139006540_tfds-icgen_cars196_14_v1,success
xx,6757444156598146_tfds-icgen_cmaterdb_devanagari_2_v1,success
xx,57870489851853386_tfds-icgen_eurosat_rgb_2_v1,success
xx,67649158606185913_tfds-icgen_cycle_gan_ukiyoe2photo_7_v1,success
xx,55654500892792953_tfds-icgen_cars196_14_v1,success
xx,57878594100937174_tfds-icgen_cycle_gan_ukiyoe2photo_9_v1,success
xx,6782294139318318_tfds-icgen_imagenette_13_v1,success
xx,6771522568339002_tfds-icgen_tf_flowers_9_v1,success
xx,5791441374382265_tfds-icgen_cmaterdb_telugu_13_v1,success
xx,55737685544193295_tfds-icgen_omniglot_8_v1,success
xx,579272362150086_tfds-icgen_cifar100_8_v1,success
xx,67833042979911763_tfds-icgen_cmaterdb_telugu_3_v1,success
xx,67842014530124605_tfds-icgen_cifar100_1_v1,success
xx,58007720065854451_tfds-icgen_deep_weeds_11_v1,success
xx,58016678611520734_tfds-icgen_kmnist_7_v1,success
xx,67865096567718092_tfds-icgen_horses_or_humans_8_v1,success
xx,55862988916423014_tfds-icgen_svhn_cropped_15_v1,success
xx,67896250394506829_tfds-icgen_cycle_gan_horse2zebra_12_v1,success
xx,58056502422130750_tfds-icgen_cats_vs_dogs_7_v1,success
xx,55889270833226302_tfds-icgen_cats_vs_dogs_3_v1,success
xx,58048866136944307_tfds-icgen_stanford_dogs_10_v1,success
xx,55893710242959_tfds-icgen_horses_or_humans_1_v1,success
xx,68005219778646247_tfds-icgen_cars196_13_v1,success
xx,55904011428341645_tfds-icgen_cmaterdb_devanagari_15_v1,success
xx,58074736021481431_tfds-icgen_tf_flowers_4_v1,success
xx,58130806553889315_tfds-icgen_cycle_gan_iphone2dslr_flower_9_v1,success
xx,5591742773570226_tfds-icgen_svhn_cropped_4_v1,success
xx,55931299155002995_tfds-icgen_cycle_gan_facades_3_v1,success
xx,6810442612383806_tfds-icgen_cars196_3_v1,success
xx,56006184243981050_tfds-icgen_malaria_8_v1,success
xx,5596182890423573_tfds-icgen_visual_domain_decathlon_dtd_6_v1,success
xx,68157529078135035_tfds-icgen_cycle_gan_apple2orange_1_v1,success
xx,68168864982303121_tfds-icgen_cats_vs_dogs_9_v1,success
xx,56009199242135627_tfds-icgen_cycle_gan_apple2orange_14_v1,success
xx,58194018015569802_tfds-icgen_cycle_gan_apple2orange_3_v1,success
xx,58197690560321397_tfds-icgen_fashion_mnist_14_v1,success
xx,6820305270189677_tfds-icgen_cats_vs_dogs_6_v1,success
xx,58207697078338934_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,success
xx,56016588888853897_tfds-icgen_cycle_gan_apple2orange_7_v1,success
xx,68250980381331947_tfds-icgen_cmaterdb_telugu_3_v1,success
xx,58233969419948132_tfds-icgen_cifar10_11_v1,success
xx,582692898393969890_tfds-icgen_cmaterdb_bangla_9_v1,success
xx,6831138501259589_tfds-icgen_omniglot_7_v1,success
xx,68285099516247682_tfds-icgen_imagenet_resized_32x32_12_v1,success
xx,5830604591439950_tfds-icgen_caltech101_13_v1,success
xx,58407467899889333_tfds-icgen_malaria_9_v1,success
xx,584078155483108322_tfds-icgen_mnist_1_v1,success
xx,68320485054311007_tfds-icgen_oxford_iiit_pet_2_v1,success
xx,560317541141949104_tfds-icgen_cmaterdb_bangla_15_v1,success
xx,56082013888204736_tfds-icgen_omniglot_14_v1,success
xx,68347881669433689_tfds-icgen_cassava_12_v1,success
xx,560797617407096058_tfds-icgen_caltech101_6_v1,success
xx,58410805089462410_tfds-icgen_deep_weeds_6_v1,success
xx,560964333060268801_tfds-icgen_cmaterdb_devanagari_4_v1,success
xx,58442441529445251_tfds-icgen_omniglot_1_v1,success
xx,56143765980961266_tfds-icgen_stanford_dogs_8_v1,success
xx,6837315863852266_tfds-icgen_cmaterdb_devanagari_13_v1,success
xx,5615145144528202_tfds-icgen_cycle_gan_facades_9_v1,success
xx,56214780046790726_tfds-icgen_cycle_gan_maps_10_v1,success
xx,56240561838663429_tfds-icgen_rock_paper_scissors_2_v1,success
xx,5627416326132317_tfds-icgen_horses_or_humans_7_v1,success
xx,68406497458997126_tfds-icgen_omniglot_4_v1,success
xx,58485154902884954_tfds-icgen_cmaterdb_bangla_4_v1,success
xx,6842483053504252_tfds-icgen_cmaterdb_devanagari_9_v1,success
xx,56274406439571292_tfds-icgen_cycle_gan_maps_7_v1,success
xx,68467690365123679_tfds-icgen_horses_or_humans_14_v1,success
xx,58515854917260914_tfds-icgen_cars196_9_v1,success
xx,58514718852909618_tfds-icgen_cassava_1_v1,success
xx,68524650797599864_tfds-icgen_cycle_gan_apple2orange_4_v1,success
xx,68569005647403845_tfds-icgen_deep_weeds_15_v1,success
xx,5852088101344356_tfds-icgen_cats_vs_dogs_10_v1,success
xx,58567500784381109_tfds-icgen_cifar10_9_v1,success
xx,68644158325337024_tfds-icgen_cycle_gan_vangogh2photo_5_v1,success
xx,6886736141176844_tfds-icgen_oxford_iiit_pet_10_v1,success
xx,5861109858568346_tfds-icgen_cycle_gan_maps_13_v1,success
xx,6888206236704686_tfds-icgen_cassava_12_v1,success
xx,5861778995313936_tfds-icgen_caltech101_14_v1,success
