"Name","State","Notes","User","Tags","Created","Runtime","Sweep","amp","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","auto_augment","batch_size","bce_loss","bss_reg","channels_last","checkpoint_hist","class_map","clip_grad","clip_mode","color_jitter","cooldown_epochs","cotuning_reg","cutmix","data_dir","dataset","dataset_augmentation_path","dataset_download","decay_epochs","decay_milestones","decay_rate","delta_reg","device","dist_bn","distributed","drop","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","layer_decay","linear_probing","local_rank","log_interval","log_wandb","lr","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup","mixup_mode","mixup_off_epoch","mixup_prob","mixup_switch_prob","model","model_ema","model_ema_decay","model_ema_force_cpu","momentum","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","num_classes","opt","opt_betas","output","patience_epochs","pct_to_freeze","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_magnitude","ra_num_magnitude_bins","ra_num_ops","random_augment","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched","sched_on_updates","seed","smoothing","sp_reg","split_bn","stoch_norm","sync_bn","test_mode","torchscript","train_interpolation","train_split","trivial_augment","tta","use_multi_epochs_loader","val_split","vflip","warmup_epochs","warmup_lr","warmup_prefix","weight_decay","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"297088987315243275_micro_set0_MD_MIX_v1","finished","-","spinedaa","","2023-03-01T05:56:41.000Z","21","","true","float16","native","false","0","0","","32","false","0.001","false","1","","","norm","0.4","0","4","0","datasets/meta-album","mtlbm/micro/set0/MD_MIX","","false","10","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.4","0","50","top1","297088987315243275_micro_set0_MD_MIX_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","convnext_small_384_in22ft1k","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0.001","false","false","false","true","false","random","train","false","0","false","val","0","0","0","false","0.00001","all","4","1","0","3.0654296875","0.8135843276977539","3.125","34.375","NaN","10.625598420763612","25.6085844039917","2.0923919677734375"
"29453059386569061_micro_set1_DOG_v1","finished","-","spinedaa","","2023-03-01T05:55:19.000Z","75","","true","float16","native","false","0","0","","32","false","0.1","false","1","","10","norm","0.4","0","0","1","datasets/meta-album","mtlbm/micro/set1/DOG","","false","20","[90,180,270]","0.5","0.01","cuda:0","reduce","false","0","0","50","top1","29453059386569061_micro_set1_DOG_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.75","0.5","edgenext_small","false","0.9998","false","0.9","false","false","false","false","19","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0","0.01","false","false","false","true","false","random","train","false","0","false","val","0","5","0.00001","false","0.0001","all","4","1","25","NaN","0.6162028312683105","4.605263358668277","22.36842105263158","NaN","NaN","NaN","0.7984540462493896"
"29429158676095182_micro_set2_RSD_v1","finished","-","spinedaa","","2023-03-01T05:53:11.000Z","120","","false","float16","native","false","0","0","","128","false","0","false","1","","10","norm","0.4","0","1","0","datasets/meta-album","mtlbm/micro/set2/RSD","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0","0","50","top1","29429158676095182_micro_set2_RSD_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.05","0.0001","false","false","false","true","false","random","train","true","0","false","val","0","5","0.00001","false","0.0001","all","4","1","49","0.8822474956512452","0.7559778690338135","73.75","96.25","9.951100446852314","0.8366870071830311","4.560052394866943","1.2656779289245603"
"29275932154287726_micro_set2_BTS_v1","finished","-","spinedaa","","2023-03-01T05:51:57.000Z","403","","false","float16","native","false","0","0","","2","false","0.001","false","1","","10","norm","0.4","0","2","4","datasets/meta-album","mtlbm/micro/set2/BTS","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.2","0","50","top1","29275932154287726_micro_set2_BTS_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0","0.5","edgenext_xx_small","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.0001","false","false","false","true","false","random","train","false","0","false","val","0","0","0.00001","false","0.0001","all","4","1","49","2.2683974519371986","1.0120344161987305","36.25","74.375","9.807635433334992","1.9406936862338164","10.191216083367664","9.12568497657776"
"292479192035866589_micro_set0_PLK_v1","finished","-","spinedaa","","2023-03-01T05:46:40.000Z","1115","","true","float16","native","false","0","0","","8","false","0.01","false","1","","10","norm","0.4","0","0","0.5","datasets/meta-album","mtlbm/micro/set0/PLK","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0","0","50","top1","292479192035866589_micro_set0_PLK_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.75","0.5","xcit_small_12_p8_384_dist","false","0.9998","false","0.8","false","false","false","false","20","momentum","","experiments/output/metrics/","5","0.2","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.1","0.1","false","false","false","false","false","random","train","false","0","false","val","0","10","0.000001","false","0.1","all","4","1","49","1.01173095703125","2.028644323348999","78.75","98.125","9.64205596193089","2.64329455168895","817.5656646728515","19.609066247940063"
"29161641730762677_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T05:46:05.000Z","344","","true","float16","native","false","0","0","","4","false","0.01","false","1","","","norm","0.4","0","0.5","0.25","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.1","0","50","top1","29161641730762677_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.01","false","false","false","true","false","random","train","true","0","false","val","0","10","0.000001","false","0.0001","all","4","1","49","1.11007080078125","0.8190455436706543","73.125","91.25","NaN","4.033115082585829","18.76216785709063","7.90521502494812"
"29112465554421466_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T05:44:16.000Z","137","","false","float16","native","false","0","0","","8","false","0.1","false","1","","","norm","0.4","0","1","0","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.2","0","50","top1","29112465554421466_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.25","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","false","false","true","false","random","train","true","0","false","val","0","10","0.000001","false","0.0001","all","4","1","49","2.280587577819824","0.6199753284454346","42.5","79.375","0.15757238758876488","4.191221563043266","118.02379982471466","1.7424516677856443"
"29090959227789333_micro_set1_PNU_v1","finished","-","spinedaa","","2023-03-01T05:43:42.000Z","27","","true","float16","native","false","0","0","","256","false","0.0001","false","1","","10","norm","0.4","0","0.5","0","datasets/meta-album","mtlbm/micro/set1/PNU","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.4","0","50","top1","29090959227789333_micro_set1_PNU_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","xcit_nano_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","19","adamp","[0,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.1","false","true","false","true","false","random","train","true","0","false","val","0","5","0.000001","false","0.0001","all","4","1","0","4.2578125","0.7253315448760986","3.125","15.625","NaN","NaN","6.168269872665405","1.9752297401428225"
"28983091561967716_micro_set2_MD_6_v1","finished","-","spinedaa","","2023-03-01T05:42:35.000Z","1909","","false","float16","native","false","0","0","","512","false","0","false","1","","1","norm","0.4","0","2","0.1","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.4","0","50","top1","28983091561967716_micro_set2_MD_6_v1","false","","false","0.5","","","false","","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.5","0.5","tf_efficientnet_b7_ns","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.999]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.0001","false","false","false","false","false","random","train","true","0","false","val","0","5","0.000001","false","0.0001","all","4","1","49","2.6257407546043394","4.7717976570129395","30","71.25","0.7185604207202094","0.6936502443582865","4.936080280939738","30.710561513900757"
"28906127454139774_micro_set0_CRS_v1","finished","-","spinedaa","","2023-03-01T05:42:12.000Z","16","","false","float16","native","false","0","0","","512","false","0.0001","false","1","","10","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set0/CRS","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.2","0","50","top1","28906127454139774_micro_set0_CRS_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.75","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.0001","false","true","false","false","false","random","train","false","0","false","val","0","0","0.000001","false","0.0001","all","4","1","","","","","","","","",""
"28898603762503221_micro_set0_FLW_v1","finished","-","spinedaa","","2023-03-01T05:41:26.000Z","39","","true","float16","native","false","0","0","","32","false","0.1","false","1","","10","norm","0.4","0","2","0.25","datasets/meta-album","mtlbm/micro/set0/FLW","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0","0","50","top1","28898603762503221_micro_set0_FLW_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.75","0.5","volo_d4_448","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0.0001","false","true","false","true","false","random","train","true","0","false","val","0","0","0.000001","false","0.0001","all","4","1","0","2.6513671875","0.5950887203216553","25","100","7.656621125466606","6.432428471121839","9.14503812789917","1.4069492816925049"
"28850891535259772_micro_set1_MED_LF_v1","finished","-","spinedaa","","2023-03-01T05:39:52.000Z","77","","false","float16","native","false","0","0","","256","false","0.0001","false","1","","1","norm","0.4","0","0","1","datasets/meta-album","mtlbm/micro/set1/MED_LF","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.3","0","50","top1","28850891535259772_micro_set1_MED_LF_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.25","0.5","volo_d5_512","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.01","false","false","false","true","false","random","train","true","0","false","val","0","0","0.000001","false","0.0001","all","4","1","","","","","","","","",""
"28848388246046251_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-01T05:39:31.000Z","14","","true","float16","native","false","0","0","","16","false","0.01","false","1","","10","norm","0.4","0","2","0","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","20","[90,180,270]","0.5","0.1","cuda:0","reduce","false","0.1","0","50","top1","28848388246046251_micro_set1_ACT_40_v1","false","","false","0.5","","","false","","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.25","0.5","dla46x_c","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.001","false","false","false","true","false","random","train","false","0","false","val","0","0","0.000001","false","0.0001","all","4","1","","","","","","","","",""
"28813375404150350_micro_set1_PLT_NET_v1","finished","-","spinedaa","","2023-03-01T05:37:02.000Z","141","","false","float16","native","false","0","0","","256","false","0.001","false","1","","10","norm","0.4","0","0.5","1","datasets/meta-album","mtlbm/micro/set1/PLT_NET","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0","0","50","top1","28813375404150350_micro_set1_PLT_NET_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","1","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0","false","false","false","false","false","random","train","true","0","false","val","0","0","0.000001","false","0.0001","all","4","1","49","2.986630439758301","0.8452718257904053","6.875","30","0.0078202611946672","0.23854915933490292","4.588834285736084","1.603557586669922"
"28798921075665767_micro_set1_PNU_v1","finished","-","spinedaa","","2023-03-01T05:32:36.000Z","658","","true","float16","native","false","0","0","","8","false","0.1","false","1","","10","norm","0.4","0","2","2","datasets/meta-album","mtlbm/micro/set1/PNU","","false","20","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.1","0","50","top1","28798921075665767_micro_set1_PNU_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.75","0.5","beit_base_patch16_384","false","0.9998","false","0.9","false","false","false","false","19","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.05","0.1","false","true","false","true","false","random","train","false","0","false","val","0","10","0","false","0.0001","all","4","1","49","3.180715460526316","1.7420337200164795","7.894736842105263","30.26315789473684","9.999999993043575","0.0024061561259109973","8.443393021299128","11.62639617919922"
"2872096177149780_micro_set1_APL_v1","finished","-","spinedaa","","2023-03-01T05:29:49.000Z","148","","false","float16","native","false","0","0","","16","false","0.01","false","1","","10","norm","0.4","0","1","0.5","datasets/meta-album","mtlbm/micro/set1/APL","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.4","0","50","top1","2872096177149780_micro_set1_APL_v1","false","","false","0.5","","","false","","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.5","0.5","edgenext_small","false","0.9998","false","0","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.0001","false","false","false","true","false","random","train","false","0","false","val","0","5","0","false","0.001","all","4","1","49","2.8250579833984375","0.6049723625183105","20.625","50","9.998032976780696","0.1982511535244158","27.44941431681315","2.1616177558898926"
"28659296121668434_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-01T05:27:50.000Z","2341","","false","float16","native","false","0","0","","64","false","0.01","false","1","","1","norm","0.4","0","4","1","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","20","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.1","0","50","top1","28659296121668434_micro_set1_ACT_40_v1","false","","false","0.5","","","false","","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0.75","0.5","volo_d3_448","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0","false","false","false","true","false","random","train","false","0","false","val","0","10","0","false","0.0001","all","4","1","49","0.565892469882965","7.262660026550293","90","100","0.2028007598012914","0.948873814568048","13.442166873386928","37.55461955070496"
"286106848527623037_micro_set0_BRD_v1","finished","-","spinedaa","","2023-03-01T05:27:39.000Z","122","","true","float16","native","false","0","0","","256","false","0.1","false","1","","10","norm","0.4","0","0.5","0","datasets/meta-album","mtlbm/micro/set0/BRD","","false","20","[90,180,270]","0.5","0.001","cuda:0","reduce","false","0.2","0","50","top1","286106848527623037_micro_set0_BRD_v1","false","","false","0.5","","","false","","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.75","0.5","volo_d5_448","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0","false","false","false","false","false","random","train","false","0","false","val","0","10","0.00001","false","0.01","all","4","1","","","","","","","","",""
"28606253809309355_micro_set1_RSICB_v1","finished","-","spinedaa","","2023-03-01T05:26:46.000Z","47","","true","float16","native","false","0","0","","64","false","0.01","false","1","","","norm","0.4","0","1","4","datasets/meta-album","mtlbm/micro/set1/RSICB","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0","0","50","top1","28606253809309355_micro_set1_RSICB_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.25","0.5","tf_efficientnet_b7_ns","false","0.9998","false","0.95","false","false","false","false","20","momentum","","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.0001","false","true","false","false","false","random","train","true","0","false","val","0","5","0","false","0.0001","all","4","1","0","NaN","2.756648540496826","5","23.125","NaN","NaN","NaN","2.3211798667907715"
"28422201016422246_micro_set1_MD_5_BIS_v1","finished","-","spinedaa","","2023-03-01T05:25:16.000Z","147","","false","float16","native","false","0","0","","128","false","0.01","false","1","","","norm","0.4","0","4","0","datasets/meta-album","mtlbm/micro/set1/MD_5_BIS","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.4","0","50","top1","28422201016422246_micro_set1_MD_5_BIS_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0.25","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.1","false","false","false","false","false","random","train","false","0","false","val","0","0","0","false","0.0001","all","4","1","49","2.9989237785339355","0.7732148170471191","8.75","21.25","0.7502262132982596","0.5557083265267062","16.05412228902181","1.6929097175598145"
"282446002352532076_micro_set0_PLK_v1","finished","-","spinedaa","","2023-03-01T05:24:51.000Z","18","","false","float16","native","false","0","0","","512","false","0","false","1","","","norm","0.4","0","2","2","datasets/meta-album","mtlbm/micro/set0/PLK","","false","10","[90,180,270]","0.5","0.001","cuda:0","reduce","false","0","0","50","top1","282446002352532076_micro_set0_PLK_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","1","0.5","convnext_small_384_in22ft1k","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0","0.0001","false","true","false","false","false","random","train","false","0","false","val","0","5","0","false","0","all","4","1","","","","","","","","",""
"282301938911751976_micro_set2_INS_v1","finished","-","spinedaa","","2023-03-01T05:13:45.000Z","1390","","false","float16","native","false","0","0","","64","false","0.001","false","1","","1","norm","0.4","0","1","1","datasets/meta-album","mtlbm/micro/set2/INS","","false","10","[90,180,270]","0.5","0","cuda:0","reduce","false","0.3","0","50","top1","282301938911751976_micro_set2_INS_v1","false","","false","0.5","","","false","","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","1","0.5","volo_d3_448","false","0.9998","false","0.95","false","false","false","false","20","momentum","","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","17","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.05","0.0001","false","true","false","false","false","random","train","false","0","false","val","0","0","0","false","0","all","4","1","49","2.0754982471466064","7.093586444854736","45.625","82.5","0.06835078320589943","0.997654760426453","5.508522306169782","19.28477716445923"
"28126596676629257_micro_set1_MED_LF_v1","finished","-","spinedaa","","2023-03-01T05:12:37.000Z","2426","","true","float16","native","false","0","0","","512","false","0","false","1","","","norm","0.4","0","1","0.25","datasets/meta-album","mtlbm/micro/set1/MED_LF","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.4","0","50","top1","28126596676629257_micro_set1_MED_LF_v1","false","","false","0.5","","","false","","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0","0.5","tf_efficientnet_b7_ns","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.999]","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.1","false","false","false","false","false","random","train","false","0","false","val","0","5","0.00001","false","0.001","all","4","1","49","0.59630126953125","3.2390990257263184","95.625","100","5.714459421494578","3.115923059505045","4.9556455373764035","43.021953105926514"
"2812226475170017_micro_set0_TEX_v1","finished","-","spinedaa","","2023-03-01T05:12:28.000Z","736","","true","float16","native","false","0","0","","2","false","0.001","false","1","","10","norm","0.4","0","0","1","datasets/meta-album","mtlbm/micro/set0/TEX","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.4","0","50","top1","2812226475170017_micro_set0_TEX_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","mobilevit_xxs","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.001","false","true","false","false","false","random","train","false","0","false","val","0","0","0","false","0.001","all","4","1","49","2.8505859375","1.0442683696746826","14.375","46.875","9.999680278769397","0.07836418912543959","39.08890864054362","11.075842142105104"
"28007791225565950_micro_set0_TEX_v1","finished","-","spinedaa","","2023-03-01T05:10:18.000Z","119","","false","float16","native","false","0","0","","64","false","0","false","1","","10","norm","0.4","0","2","2","datasets/meta-album","mtlbm/micro/set0/TEX","","false","20","[90,180,270]","0.5","0.1","cuda:0","reduce","false","0.3","0","50","top1","28007791225565950_micro_set0_TEX_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.25","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.0001","false","true","false","true","false","random","train","false","0","false","val","0","0","0.00001","false","0.001","all","4","1","49","0.3186354756355286","0.5725975036621094","95","100","9.974142843245808","0.6678408992293488","7.561412879398891","1.3750455379486084"
"27895174549633318_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T05:09:44.000Z","157","","false","float16","native","false","0","0","","8","false","0.01","false","1","","","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0","0","50","top1","27895174549633318_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.5","0.5","mobilevit_xxs","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","2","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0","0.1","false","true","false","false","false","random","train","false","0","false","val","0","10","0.000001","false","0.001","all","4","1","49","2.5690632462501526","0.7130372524261475","25.625","59.375","5.001084854950806","9.498744384763755","106.57640501658122","2.2107176780700684"
